1103_2546_5
1111_14901_58
1111_2804_14
1113_15.11_36.06_C3606
1112_27.02_5
1102_74_66
1106_123_29
1106_92.06_1
1103_1990_1
1113_12_109
1111_30504_20
1103_1690_11
1103_2006_41
1114_9702_35
1106_23_4.15
1111_19501_2
1103_2399_20
1102_16_26
1104_22_3
1107_6401_56
1103_2428_16
1112_5_25.02_C221
1103_2716_78
1101_37_13
1111_26503_20
1103_1880_85
1103_1637_16
1111_12902_7
1103_1513_13
1103_1618_42
1103_2740_11
1114_5401_6
1103_1529_28
1103_2735_75
1114_32.12_53_CR4
1114_2301_10
1114_30.02_41
1103_1801_8
1112_5.01_2
1106_38.01_1
1106_43.17_10
1101_14_127
1107_7501_71
1111_6604_11
1103_2156_37
1102_28_1
1103_2016_2
1111_30902_30
1113_68_3
1111_26804_14
1111_20506_58
1106_51_4
1103_2092_25
1102_285_24
1102_69_42
1101_14_981_C0305
1104_63_12
1111_2302_25.02
1103_1795_5
1113_23_73
1103_1933_15
1103_1841_168
1105_28_11
1103_1862_7
1113_21_237
1111_31204_5
1102_29_252
1101_11.06_25
1111_19101_23
1106_46.06_2
1101_49_15
1107_2203_6
1106_38.07_9
1102_310_27
1107_2703_7
1113_20.05_1
1103_2020_52
1111_1801_1
1107_5201.08_10
1103_2127_14
1113_7_157.13_C1003
1103_2580_8
1112_14_25.02
1111_21012_9
1108_503_2
1111_22402_7
1103_2117_5
1103_1957_1
1113_68_14
1106_136_17
1103_1535_13
1112_26_3_Q0084
1102_88_498
1103_2191_35
1113_111_18
1111_19401_28
1114_36.01_23
1114_8204_4
1102_488_14
1101_29_25
1113_68_18
1111_27303_18
1103_2662_6
1103_1567_3
1103_1634_1
1102_409_126
1103_2606.03_129
1103_2467_39
1103_2539_16
1103_2724_31.15
1112_1_18
1102_320_95
1104_9_40
1114_6705_19
1107_1301_91
1101_58_10.19
1107_4104_1_C121
1111_24402_20
1113_16.17_112
1103_1934_28
1101_47.01_13
1107_3507_69.02
1111_10503_15
1111_25001_9
1101_68.02_69
1111_10305_14
1106_25_11
1111_13101_95
1103_2621_12
1111_28501_10
1107_6201_6_C0720
1114_3.02_4
1112_5.06_5
1111_1403_4
1106_74_47
1101_6.01_15
1103_2414_65
1107_1803_25
1111_13701_9
1103_2556_49
1103_1589_48
1103_2263_12
1101_48_8
1111_2804_20
1108_1001_13
1113_43_12
1103_2062_1
1102_118.01_26
1107_1602_7
1103_2204_15
1111_11901_4
1106_78.37_1_C259
1101_11_3.02_C0602
1107_2319_32
1111_16802_15
1106_25_14.01
1111_8604_28
1114_25.03_46
1103_1582_18
1113_21.08_8
1103_2551_1
1101_9_6_C0707
1111_3801_5.04
1104_49_14
1113_7_154.13_C1003
1101_7.08_3
1111_15302_24
1102_306_16
1101_87_2.01
1103_1657_29
1111_21605_2
1101_9.02_38
1111_4401_16
1111_5403_15
1111_6703_26
1101_63.01_30
1107_1901_61
1111_10505_20
1113_35_105.67
1106_92.02_33
1103_2532_9
1113_40_4
1102_246_13
1106_61_17
1102_178_396
1111_11504_8
1112_10_59.02
1103_2701_28
1103_2695_5
1111_27302_13
1111_20604_31
1103_2682_35
1102_284_108
1111_36104_3
1111_6305_3
1103_2736_22
1114_28.03_88.01
1113_74_46
1112_3.41_1_C0519
1101_47.09_25
1111_26703_18
1106_16_46
1102_423.01_329
1106_117_61
1113_8_54
1103_2606.01_219
1107_3014_93
1112_5_25.02_C268
1103_2093_28
1102_193.01_94
1107_6007_2_C003
1107_101_17
1107_2901_40
1114_45.01_101_D67
1112_30.04_13
1111_33004_18
1106_39_8.15
1103_1844_17
1102_590_21
1111_21402_12
1113_7_100.10
1113_7_292.02
1111_26702_17
1113_17.13_53
1114_7008_5
1111_11505_74
1106_92_11.07
1114_7304_6
1103_2674_13
1101_14_938
1112_15_7.09
1111_15801_22
1102_419_144
1112_29_24.20
1106_135_44
1103_2291_15
1103_2359_10
1102_223_124
1103_2275_24
1103_2217_18
1101_63_97
1111_27602_17
1103_1999_47
1111_9803_6_C306
1106_78.30_1
1103_2412_12
1111_29302_16
1111_10404_13
1103_1940_16
1102_489_6
1107_1308_86
1103_1956_9
1103_1913_285
1114_50.01_18_D31
1111_30202_2
1111_30203_17
1111_17401_52
1111_22408_8.01
1101_87_39
1112_6_78
1113_8.01_2.01
1101_9.02_49
1103_2167_1048
1111_4704_22
1111_1603_24.01_B01
1111_3202_39
1113_9_14.05
1102_225.01_2.05_C0336
1111_34403_16
1103_2448_16
1102_559_5
1108_505_6
1102_308_43
1103_2417_3
1103_2591_9
1111_29302_24
1103_1983_28
1106_44_19
1103_2168_26
1113_7_218.03
1103_2290.01_8
1111_4704_16
1114_47.02_38
1103_2605_11
1111_12601_10
1102_551_6
1111_34303_12
1101_47.02_30.04
1111_35102_34
1103_2626_5
1103_2467_31
1111_33304_28
1103_1751_12
1103_2275_8
1103_2528_15
1112_3.42_1
1103_1809_28
1107_1607_21
1111_14206_10
1107_6201_24_C2351
1101_63_65
1107_6006_1_C036
1102_534_9
1101_29.02_2
1106_28_1.01
1103_1979_24
1111_20002_2
1112_3.01_6.16_C061
1103_2729_10
1103_1681_16
1106_32_7
1102_225.02_56_C0133
1106_48_8.03
1103_2167.01_407
1103_2542_21
1102_312_9
1103_2451_28
1107_2304_10
1102_554_4
1103_2167_371
1102_193.01_117
1103_2565_11
1103_2467_4
1107_2402_134
1111_31703_9
1103_2125_7
1103_1937_2
1103_1838_3
1102_232_6
1102_342_1
1103_2663_7
1111_3302_7
1103_1603_5
1112_9.07_3
1103_2354_2
