
000950000050
A33230369001
B0026004001A
31S26E312400
36S26E062400
B0000035001A
35S26E040000
B002800A0110
A0000021003A
28S25E360006
32S26E040600
32S26E032400
34S25E255400
B36220274818
29S23E158401
000870010000
000660000030
28S25E211200
000780000000
40S23E362400
32S24E198400
39S22E025400
C0000013001A
36S22E107208
40S25E100000
39S26E175400
33S26E175400
0007300000C1
000750000030
33S24E350002
36S22E142400
B36220224800
32S24E085403
33S25E090000
32S26E150000
000700000170
B0000012001D
32S23E253005
36S26E097200
35S26E063000
0005700000B2
32S24E085401
40S22E290000
B0000046003B
A33230254804
C0000007002A
34S25E246007
C00290220160
29S24E023601
B0000039004B
29S24E053001
000490000150
34S26E154800
36S22E275411
B36220226601
36S17E020000
29S24E103601
36S22E353628
B0026003001C
B36220341802
B002800C0370
SA-3008
B00000270010
43S15E328400
000930000170
A34240063003
33S25E319000
34S25E156603
A33240310008
B0000022004A
27S25E064800
B36220273614
34S26E222400
26S22E358402
000400000050
36S22E237802
0000800B0100
A33230363000
34S25E245402
32S26E065401
B36220228418
32S26E216000
36S22E101200
C00000130020
33S25E324800
B0000027003A
00049000017A
C0000011004A
36S22E216000
34S24E127200
B0026005001A
28S22E237200
37S22E013000
B36220264202
37S22E020601
B0026006002A
000100010030
31S24E105400
B36220262402
35S22E230000
000640000030
40S24E320001
27S25E150000
B36220273618
B0027000021A
C00000020020
A000000H003A
A0000015003D
34S23E297230
36S22E070000
B37220041800
29S24E143000
000740000070
A0000017001B
B36220347214
B002800C0550
35S23E230000
30S25E286000
37S22E032404
40S24E327800
30S23E171200
36S22E356000
000970000000
000760000070
B36220349010
34S25E045400
35S23E097801
B37220090600
B0000055002A
33S25E325401
B36220272430
B36220274875
29S24E070000
000670000020
B0000011001C
A0000003002B
A0015000079A
37S22E230000
A00200000330
32S24E250000
42S19E077202
36S25E070000
33S23E340600
34S26E146001
B002800F0990
32S26E102400
33S24E297200
A33230363602
37S22E013001
33S26E260000
43S15E360000
28S25E290005
000230220710
37S22E024203
38S25E115400
A0000003003A
B0000061004A
000230220340
36S22E236015
B00000070020
A0000014003F
37S22E031802
000620000400
000310000020
000780000020
B36220274832
A0012000035B
30S24E226600
A0000011002A
40S23E363002
0000500C0140
35S26E280000
26S22E363600
34S23E294821
B36220276601
31S25E250000
34S25E297200
B0026001001C
B002800F1120
B36220347811
37S24E231800
32S24E250600
A0000024002A
B36220270013
32S26E283000
A00210000130
33S25E296001
000380000420
000040000060
C00290020070
B36220270027
B0000047003A
000560000060
33S24E260000
37S22E036000
37S22E023603
40S23E360600
34S23E296612
33S23E140000
A33230258433
000350000010
33S23E341203
36S22E367200
35S24E017200
000620000410
36S22E144800
B00250000016
A33230364212
36S23E330000
32S23E251203
32S26E064800
A33240309003
B00250000012
B36220347814
36S22E275409
32S24E043000
B36220274806
35S23E048401
37S26E054800
A0000006003D
B00960000020
28S22E245400
B37220030603
B002800B029A
B36220274250
33S26E303000
A0000011002C
36S22E232410
001070000020
A0000006004A
30S23E113600
000420000110
B36220274241
33S25E264800
40S21E264801
36S22E237807
29S24E090001
B36220270605
A00220030030
A00210000220
A00200000530
27S22E360002
36S22E360607
B36220227213
37S23E047200
39S25E180000
000570020740
000570020460
40S21E243000
36S22E235406
A33240310006
36S22E231801
39S22E048400
A33230259007
26S22E357801
000940000070
000780000090
29S24E044805
36S22E233613
36S22E257800
32S26E204200
33S23E027200
31S24E266000
B36220227801
000760000020
000920020050
33S24E340000
40S21E240000
34S24E112400
35S23E141201
33S26E265400
B0000012001B
000880000020
29½22E360000
000840030070
34S26E167200
000420000060
000760000000
B36220270009
B36220274212
C00290260040
36S26E053001
32S24E340000
34S23E297227
A0000024001B
33S26E150600
C00530000030
000940000140
000990000190
36S22E152400
36S22E354205
A33240310003
000870010100
000400000000
000320000110
000410000090
27S22E010600
37S26E066600
B0000002003C
31S25E258400
000720000000
36S22E237808
B36220228447
41S18E339000
32S23E251800
B0000004003C
A0000019004A
B0000013001B
31S23E127200
000030000030
34S23E256000
B0000015002E
000410000020
36S26E330600
34S23E074800
28S22E016606
B36220270021
37S22E260000
000230220720
33S26E105400
30S24E220600
B0000054004C
31S25E249000
B0000030004A
B00000140010
B36220353632
34S25E252401
34S21E267200
B36220274807
A33230364201
32S24E085402
37S22E107203
34S24E050000
36S22E269009
A33240313605
A00150000100
A0020000027A
27S19E320000
36S22E351201
34S25E103000
29S24E103604
B00270000030
37S22E154205
34S25E320600
000380000460
34S24E022400
000870010660
36S22E272422
35S23E130600
36S22E106602
A000000P001A
B37220030005
26S22E359008
000010000030
B36220270631
A33230258401
29S23E158402
B0000006004C
26S22E366005
