31 018 32.02
31 006 19.13
31 020 14.096
31 008 2.041
31 016 18.132
31 241 OTP 164
31 016 7.GL 4.4 T23N
31 016 3.GL 1.1
31 018 4.052
31 008 15.09
31 020 2.032
31 010 31.101
31 111 BLK A 22.2
31 020 33.053
31 020 13.GL 5.1
31 201 ADE 114
31 201 OW 5
31 010 6.083
31 241 OTP 310
31 012 24.091
31 201 STEB 45
31 020 33.08
31 201 STEB 11
31 010 22.12
31 006 12.021
31 002 33.111
31 012 ZS 19
31 002 20.124
31 004 31.092
31 018 20.161
31 014 3.081
31 241 SE18 7-22
31 010 36.13
31 241 Q1 5
31 008 3.013
31 201 D 1ST 7
31 006 6.163
31 004 31.155
31 014 35.11
31 010 21.022
31 012 20.07
31 201 27.082
31 002 14.152
31 201 OW 2
31 111 BLK C 9
31 020 21.114
31 008 16.02
31 014 16.042
31 241 OTP 167
31 241 OTP 55
31 014 21.054
31 010 14.051
31 002 18.GL1.08R26E
31 241 SW19 19-2.2
31 201 STEB 21
31 020 10.041
31 002 14.114
31 018 4.141
31 006 32.058
31 010 1.06
31 002 32.164
31 241 HM 19
31 016 29.072
31 018 25.051
31 014 35.041
31 002 28.062
31 146 C 21
31 012 27.122
31 012 19.061
31 018 20.142
31 201 SBC 150B
31 014 10.161
31 006 22.071
31 008 30.016
31 006 17.131.7
31 146 SA1 10
31 201 A&S 45
31 020 18.06
31 241 SE7 39-7
31 241 NW19 16-6
31 008 7.061
31 012 29.09
31 006 34.04
31 018 36.154
31 004 6.022
31 014 21.052
31 201 Y&S 61
31 241 SW19 20-3
31 016 8.GL 1.1 T23N
31 016 5.043
31 020 26.12
31 018 2.04
31 006 32.024
31 006 12.07
31 020 4.11
31 020 11.102
31 016 9.021
31 012 33.071
31 012 14.044
31 012 18.014
31 012 15.151
31 012 24.151
31 008 8.12
31 002 20.01
31 014 33.142
31 008 27.082
31 012 27.062
31 201 Y&S 127
31 002 22.051
31 004 15.061
31 016 16.GL 1.7
31 006 8.141
31 010 32.07
31 016 5.152
31 014 11.071
31 016 5.123
31 241 B&B 5
31 020 21.042
31 002 8.142
31 008 6.12
31 002 22.093
31 014 1.091
31 018 23.162
31 241 GL17 1-13-1.2
31 146 NW 15 2.12.1
31 012 ZS 22
31 018 9.16
31 146 NE 21 3-35
31 006 3.15
31 008 10.061
31 018 19.03
31 241 OTP 184.2
31 012 4.0415
31 146 A 12
31 002 19.07
31 020 17.155
31 006 14.02
31 008 1.101
31 014 22.07
31 014 8.093
31 008 26.03
31 016 20.11
31 146 CE3 131
31 014 35.09
31 020 31.042
31 014 21.053
31 002 28.112
