65-282-2-38-13-36-5 15-212-507500
65-030-2-42-13-18-5 05-003-003000
65-042-2-39-12-07-1 01-000-001000
65-010-2-37-10-36-3 01-000-002000
65-042-2-40-12-17-2 04-000-004000
65-026-2-37-11-06-3 01-000-003000
65-026-2-37-11-23-5 16-991-602000
65-040-2-39-10-27-1 02-000-003000
65-030-2-42-13-12-3 01-000-006000
65-026-2-37-11-16-3 03-000-002000
65-006-2-40-10-16-3 04-000-001000
65-032-2-37-12-17-2 02-000-002000
65-018-2-39-11-12-2 04-000-001000
65-042-2-40-12-26-1 04-000-001000
65-016-2-41-13-21-4 01-000-001000
65-036-2-40-11-16-3 04-000-001000
65-106-2-37-10-25-3 02-000-010000
65-151-2-42-12-25-5 15-676-509500
65-018-2-39-11-36-5 15-314-507000
65-024-2-41-11-28-5 05-003-019000
65-016-2-41-13-36-3 01-000-005000
65-032-2-37-12-02-3 04-000-001000
65-008-2-38-12-20-4 02-000-001000
65-106-2-37-10-25-5 15-696-687500
65-004-2-38-13-13-1 04-000-002000
65-030-2-42-12-14-4 04-000-006000
65-036-2-40-11-05-5 05-001-001000
65-281-2-39-12-32-5 20-000-009000
65-016-2-41-12-04-2 01-000-003000
65-034-2-39-12-18-5 05-003-004000
65-040-2-39-10-18-3 02-000-001010
65-012-2-41-12-36-5 05-002-007000
65-034-2-39-12-27-5 15-394-503500
65-020-2-39-13-20-1 04-000-002000
65-006-2-40-10-20-5 05-001-009000
65-281-2-39-12-29-4 04-000-009000
65-040-2-39-10-33-1 02-000-001000
65-024-2-41-11-07-2 03-000-001000
65-022-2-42-11-34-3 01-000-001000
65-024-2-41-11-26-2 03-000-001000
65-008-2-38-12-07-3 02-000-005000
65-018-2-39-11-11-3 03-000-001000
65-030-2-42-12-08-5 05-003-005000
65-006-2-40-10-29-2 03-000-001000
65-034-2-39-12-14-4 03-000-002000
65-004-2-38-13-04-5 05-008-001000
65-281-2-39-12-31-5 15-527-559000
65-016-2-41-13-11-5 15-784-750810
65-016-2-41-13-02-5 15-442-584500
65-028-2-38-11-27-4 03-000-002000
65-042-2-40-12-29-4 01-000-001000
65-016-2-41-13-27-3 04-000-001000
65-106-2-37-10-25-5 15-526-539500
65-034-2-39-12-21-2 04-000-002000
65-030-2-42-12-18-2 01-000-001000
65-030-2-42-13-22-1 03-000-002000
65-006-2-40-10-14-4 02-000-001000
65-281-2-39-12-31-5 15-256-517000
65-010-2-37-10-27-1 02-000-001000
65-002-2-37-13-10-4 04-000-001000
65-018-2-39-11-23-3 01-000-001000
65-026-2-37-11-16-5 05-003-006000
65-038-2-41-10-35-5 15-674-503000
65-040-2-39-10-10-3 04-000-001000
65-010-2-38-10-35-5 16-974-607150
65-006-2-40-10-11-5 15-414-728500
65-024-2-41-11-04-4 04-000-001000
65-032-2-37-12-02-1 03-000-001000
65-006-2-40-10-35-4 01-000-001000
65-020-2-39-13-25-4 03-000-005000
65-030-2-42-13-27-5 05-003-001000
65-034-2-39-12-21-3 04-000-004000
65-008-2-38-12-18-2 02-000-005000
65-008-2-38-12-33-1 02-000-001000
65-010-2-38-10-03-5 05-009-001000
65-036-2-40-11-08-3 03-000-001000
65-151-2-42-12-23-5 15-268-551000
65-006-2-40-10-11-5 15-414-606000
65-151-2-42-12-23-5 15-286-512000
65-281-2-39-12-30-5 15-140-538500
65-040-2-39-10-24-1 01-000-008000
65-042-2-40-12-28-4 01-000-005000
65-016-2-41-13-20-4 04-000-002000
65-030-2-42-13-05-5 15-614-501500
65-010-2-38-10-19-5 15-132-507500
65-281-2-39-12-31-5 15-306-504000
65-282-2-38-13-25-5 15-530-594500
65-022-2-42-11-17-1 04-000-004000
65-008-2-38-12-25-4 01-000-001000
65-042-2-39-12-08-4 04-000-001000
65-010-2-38-10-20-5 05-001-002000
65-038-2-41-10-01-3 04-000-001000
65-022-2-42-11-33-4 04-000-001000
65-026-2-37-11-20-1 04-000-001000
65-014-2-40-13-04-4 04-000-001000
65-010-2-38-10-19-5 15-148-502500
65-028-2-38-11-23-4 04-000-001000
65-006-2-40-10-32-4 03-000-001000
65-020-2-39-13-15-2 04-000-001000
65-028-2-38-11-29-1 03-000-004000
65-032-2-37-12-36-1 02-000-001000
65-042-2-39-12-10-4 01-000-001300
65-282-2-38-13-25-5 05-001-017000
65-006-2-40-10-12-1 03-000-001000
65-014-2-40-13-14-5 05-004-002000
65-030-2-42-12-31-5 15-278-501500
65-034-2-39-12-16-4 03-000-005000
65-028-2-38-11-21-4 04-000-003000
65-030-2-42-12-28-5 05-005-004000
65-032-2-37-12-02-5 15-618-500500
65-036-2-40-11-17-1 02-000-002000
65-036-2-40-11-02-2 02-000-001000
65-042-2-40-12-21-2 04-000-001000
65-018-2-39-11-28-3 03-000-006000
65-034-2-39-12-33-3 01-000-002000
65-004-2-38-13-02-5 05-009-002000
65-042-2-40-12-30-2 04-000-001000
65-026-2-37-11-36-3 04-000-005000
65-030-2-42-13-02-1 01-000-007000
65-032-2-37-12-09-5 15-429-504000
65-018-2-39-11-03-1 01-000-001000
65-016-2-41-12-18-3 03-000-003000
65-004-2-38-13-17-4 02-000-001000
65-282-2-38-13-26-5 15-240-811500
65-030-2-42-12-30-1 01-000-001000
65-016-2-41-13-11-3 03-000-004010
65-010-2-38-10-35-5 16-974-607270
65-020-2-39-13-32-2 02-000-005000
65-018-2-39-11-02-2 01-000-001000
65-018-2-39-11-30-1 03-000-001000
65-281-2-39-12-30-5 15-140-652500
65-036-2-40-11-24-2 03-000-002000
65-034-2-39-12-27-5 16-964-502500
65-030-2-42-13-13-1 01-000-005100
65-008-2-38-12-34-4 04-000-001000
65-042-2-40-12-07-2 01-000-004000
65-002-2-37-13-27-4 03-000-005000
65-002-2-37-13-07-1 04-000-001000
65-002-2-37-13-09-2 01-000-001000
65-042-2-40-12-20-1 03-000-003000
65-040-2-39-10-03-3 04-000-001000
65-034-2-39-12-18-5 05-004-010000
65-014-2-40-13-19-1 03-000-001000
65-030-2-42-12-20-4 04-000-011000
65-010-2-38-10-16-5 15-434-526500
65-010-2-38-10-28-3 02-000-001000
65-002-2-37-13-20-1 03-000-001000
65-026-2-37-11-02-5 15-474-537500
65-006-2-40-10-32-4 02-000-001000
65-032-2-37-12-25-4 03-000-002000
65-026-2-37-11-03-5 05-002-015000
65-042-2-40-12-23-1 02-000-003000
65-010-2-37-10-22-4 04-000-003000
65-004-2-38-13-26-2 04-000-003000
65-026-2-37-11-36-3 04-000-006000
65-002-2-37-13-06-4 02-000-001000
65-008-2-38-12-15-1 03-000-002000
65-030-2-42-12-10-3 04-000-001000
65-008-2-38-12-16-5 15-320-512000
65-036-2-40-11-02-4 03-000-005000
65-018-2-39-11-29-3 04-000-001000
65-016-2-41-13-29-1 03-000-001000
65-106-2-37-10-25-5 15-696-715000
65-014-2-40-13-28-1 02-000-001000
65-036-2-40-11-15-2 04-000-001000
65-030-2-42-13-05-5 15-020-602500
65-036-2-40-11-26-3 03-000-001000
65-281-2-39-12-31-5 15-527-529100
65-002-2-37-13-26-3 01-000-002000
65-042-2-40-12-23-3 04-000-004000
65-010-2-38-10-16-5 16-935-704500
65-106-2-37-10-25-5 15-092-525000
65-030-2-42-12-24-3 04-000-007000
65-012-2-41-12-35-5 05-005-001000
65-036-2-40-11-25-5 05-003-001000
65-026-2-37-11-23-5 05-003-003000
65-042-2-40-12-25-4 01-000-001000
65-016-2-41-13-11-5 15-784-789000
65-018-2-39-11-26-2 01-000-001000
65-040-2-39-10-23-5 16-980-502000
65-016-2-41-13-05-1 01-000-003000
65-010-2-38-10-11-2 01-000-001000
65-012-2-40-12-12-1 04-000-001000
65-034-2-39-12-22-5 05-006-001010
65-281-2-39-12-31-5 15-692-509500
65-040-2-39-10-05-1 04-000-001000
65-030-2-42-13-17-5 15-628-514000
65-040-2-39-10-02-3 02-000-001000
65-012-2-40-12-02-5 05-002-010000
65-016-2-41-13-33-4 03-000-001000
65-018-2-39-11-05-1 03-000-001000
65-030-2-42-13-26-5 15-752-502000
65-106-2-37-10-36-2 02-000-007000
65-012-2-41-12-36-5 05-003-003000
65-024-2-41-11-31-3 04-000-004000
65-012-2-41-12-15-4 02-000-001000
65-030-2-42-12-17-5 05-010-006000
65-030-2-42-13-35-5 15-406-510000
65-040-2-39-10-10-1 02-000-003000
65-020-2-39-13-26-2 01-000-003000
65-026-2-38-11-35-4 01-000-001000
65-032-2-37-12-02-4 04-000-003000
65-281-2-39-12-30-5 15-244-606510
65-014-2-40-13-23-5 05-003-004000
65-034-2-39-12-27-5 05-002-005000
65-042-2-40-12-19-4 01-000-001000
65-012-2-40-12-04-4 04-000-002000
65-002-2-37-13-35-1 01-000-002000
65-020-2-39-13-21-4 01-000-002000
65-030-2-42-12-07-1 04-000-001000
65-008-2-38-12-35-3 03-000-001000
65-281-2-39-12-31-5 15-032-616500
65-036-2-40-11-15-1 01-000-003000
65-151-2-42-12-23-5 15-532-003030
65-022-2-42-10-19-2 02-000-001000
65-002-2-37-13-02-2 02-000-004000
65-010-2-38-10-03-5 05-007-006000
65-010-2-38-10-34-1 03-000-002000
65-034-2-39-12-14-1 03-000-002000
65-020-2-39-13-18-2 04-000-003000
65-040-2-39-10-11-2 04-000-001000
65-282-2-38-13-36-5 15-012-522500
65-282-2-38-12-30-5 15-248-502000
65-018-2-39-11-02-4 01-000-001000
65-282-2-38-13-25-5 15-530-588100
65-016-2-41-13-33-2 01-000-001000
65-042-2-40-12-16-3 01-000-003000
65-042-2-40-12-31-3 02-000-003000
65-006-2-40-10-17-5 05-001-006000
65-012-2-41-12-12-3 02-000-001000
65-281-2-39-12-31-5 15-527-524000
65-016-2-41-13-10-1 02-000-005000
65-281-2-39-12-30-5 15-631-714000
65-004-2-38-13-22-4 04-000-001000
65-020-2-39-13-23-2 02-000-005000
65-008-2-38-12-36-4 04-000-001000
65-018-2-39-11-33-3 02-000-001000
65-281-2-39-12-31-5 15-080-002020
65-151-2-42-12-26-5 15-532-014020
65-281-2-39-12-30-5 15-080-005010
65-004-2-38-13-27-1 01-000-003000
65-010-2-38-10-19-5 05-001-013000
65-030-2-42-13-24-4 02-000-001000
65-030-2-42-12-17-5 05-003-005000
65-020-2-39-13-11-1 03-000-002000
65-016-2-41-13-27-2 04-000-002000
65-014-2-40-13-23-5 05-006-005000
65-026-2-37-11-23-5 15-808-511000
65-008-2-38-12-28-2 01-000-002000
65-032-2-37-12-02-3 03-000-002000
65-006-2-40-10-32-3 04-000-001000
65-106-2-37-10-25-5 15-526-559000
65-026-2-37-11-09-5 16-949-503000
65-042-2-40-12-36-4 04-000-003010
65-040-2-39-10-34-2 04-000-001000
65-281-2-39-12-30-5 15-140-511500
65-040-2-39-10-22-3 04-000-001000
65-281-2-38-12-06-5 15-728-510000
65-026-2-37-11-13-5 05-001-002000
65-004-2-38-13-12-1 02-000-003000
65-024-2-41-11-21-4 03-000-005000
65-016-2-41-13-11-5 15-784-943800
65-032-2-37-12-22-2 01-000-003000
65-002-2-37-13-29-1 01-000-004000
65-006-2-40-10-17-5 05-001-009000
65-024-2-41-11-18-4 01-000-001000
65-030-2-42-12-16-3 02-000-004000
65-036-2-40-11-34-4 02-000-001000
65-024-2-41-11-17-3 02-000-001000
65-026-2-37-11-27-3 03-000-002000
65-042-2-40-12-16-2 01-000-002000
65-042-2-39-12-10-1 02-000-001000
65-282-2-38-13-25-5 15-530-506000
65-016-2-41-13-33-1 04-000-001000
65-014-2-40-13-25-5 05-003-001000
65-008-2-38-12-08-2 01-000-002000
65-042-2-39-12-02-5 15-622-501500
65-010-2-38-10-13-1 01-000-001000
65-020-2-39-13-17-5 05-001-003000
65-151-2-42-12-23-5 15-532-010020
65-151-2-42-12-26-5 15-532-005030
65-016-2-41-13-05-1 02-000-015000
65-010-2-38-10-19-5 15-148-516000
65-151-2-42-12-25-5 15-028-608000
65-012-2-41-12-22-1 03-000-001000
65-002-2-37-13-20-4 01-000-003000
65-010-2-38-10-13-4 04-000-001000
65-030-2-42-13-20-1 02-000-001000
65-032-2-37-12-12-3 03-000-003000
65-008-2-38-12-06-5 05-010-001030
65-042-2-40-12-23-5 05-004-001000
65-151-2-42-12-24-5 15-532-010010
65-022-2-42-10-33-1 01-000-001000
65-036-2-40-11-03-1 02-000-001000
65-151-2-42-12-23-3 03-000-001000
65-028-2-38-11-30-5 05-002-001000
65-024-2-41-11-10-3 03-000-001000
65-030-2-42-12-19-5 05-002-011000
65-018-2-39-11-22-2 04-000-001000
65-008-2-38-12-06-5 05-004-006000
65-151-2-42-12-26-5 15-338-554500
65-014-2-40-13-11-5 15-386-515000
65-020-2-39-13-30-1 04-000-001000
65-040-2-39-10-23-5 15-684-504500
65-032-2-37-12-35-5 05-006-003000
65-002-2-37-13-13-3 04-000-001000
65-010-2-38-10-19-5 15-148-521500
65-008-2-38-12-06-5 05-005-004000
65-282-2-37-13-01-5 15-410-510000
65-018-2-39-11-36-5 05-001-003000
65-022-2-42-11-23-3 02-000-001000
65-018-2-39-11-21-2 01-000-001500
65-014-2-40-13-14-4 01-000-001010
65-040-2-39-10-20-1 02-000-001000
65-016-2-41-13-22-4 02-000-001000
65-028-2-38-11-02-5 05-007-001000
65-022-2-42-10-20-4 04-000-001000
65-036-2-40-11-35-2 02-000-001000
65-008-2-38-12-04-4 03-000-001000
65-026-2-37-11-27-1 02-000-001000
65-281-2-38-12-06-5 05-007-009000
65-012-2-41-12-13-1 03-000-001000
65-042-2-40-12-34-5 15-754-503500
65-034-2-39-12-25-5 15-104-504500
65-010-2-38-10-16-1 02-000-001000
65-032-2-37-12-19-3 01-000-001000
65-282-2-37-13-01-4 03-000-001000
65-032-2-37-12-23-4 01-000-002000
65-024-2-41-11-05-3 04-000-001000
65-010-2-38-10-29-4 03-000-003100
65-281-2-39-12-29-5 15-080-003020
65-042-2-40-12-16-4 04-000-001000
65-014-2-40-13-25-5 05-005-001010
65-030-2-42-12-22-5 05-001-002000
65-030-2-42-12-21-5 15-570-507300
65-018-2-39-11-24-3 01-000-001000
65-034-2-39-12-16-3 03-000-001000
65-016-2-41-13-11-2 01-000-007000
65-010-2-37-10-33-4 04-000-002000
65-026-2-37-11-03-5 16-911-503000
65-010-2-38-10-21-3 03-000-001000
65-030-2-42-13-22-2 04-000-003000
65-020-2-39-13-01-2 01-000-002000
65-030-2-42-12-30-1 01-000-002000
65-014-2-40-13-09-1 01-000-001000
65-006-2-40-10-04-1 01-000-003000
65-010-2-38-10-06-5 05-007-001000
65-028-2-38-11-19-5 15-228-516500
65-004-2-38-13-34-5 05-001-003000
65-016-2-41-13-02-5 05-004-014000
65-010-2-38-10-20-5 15-270-568500
65-282-2-38-12-32-5 05-002-010000
65-006-2-40-10-11-3 03-000-001000
65-106-2-37-10-25-5 15-526-535000
65-022-2-42-11-35-2 01-000-001000
65-004-2-38-13-11-4 01-000-001000
65-004-2-38-13-34-5 05-001-005000
65-282-2-38-12-29-5 05-003-011000
65-010-2-37-10-17-5 05-006-002000
65-034-2-39-12-33-1 01-000-001000
65-004-2-38-13-23-3 03-000-005000
65-028-2-38-11-33-5 05-003-005010
65-004-2-38-13-24-3 04-000-013000
65-014-2-40-13-30-5 05-004-007000
65-024-2-41-11-12-4 01-000-001000
65-020-2-39-13-35-5 05-001-002000
65-020-2-39-13-32-1 03-000-001000
65-012-2-41-12-14-3 03-000-002000
65-020-2-39-13-26-5 05-001-004100
65-042-2-40-12-35-5 15-768-523000
65-034-2-39-12-22-5 15-104-504500
65-042-2-40-12-25-1 01-000-001000
65-034-2-39-12-21-5 15-266-509000
65-036-2-40-11-25-5 05-001-006000
65-020-2-39-13-35-5 15-318-522500
65-030-2-42-12-21-5 05-001-008000
65-014-2-40-13-30-5 15-450-502500
65-040-2-39-10-11-1 04-000-001000
65-024-2-41-11-34-3 03-000-002000
65-010-2-38-10-18-4 02-000-001000
65-038-2-41-10-04-3 02-000-001000
65-042-2-40-12-23-3 01-000-001000
65-038-2-41-10-23-2 03-000-001000
65-022-2-42-11-03-3 03-000-001000
65-020-2-39-13-35-5 15-318-510000
65-281-2-39-12-32-5 15-080-014020
65-026-2-37-11-09-2 03-000-002000
65-010-2-37-10-05-2 04-000-001000
65-034-2-39-12-19-1 04-000-002000
65-008-2-38-12-25-1 03-000-001000
65-281-2-39-12-31-5 15-040-723000
65-010-2-38-10-07-3 04-000-001000
65-010-2-38-10-27-3 04-000-001000
65-032-2-37-12-22-3 04-000-001000
65-030-2-42-13-22-5 05-002-009000
65-010-2-37-10-17-2 04-000-001000
65-034-2-39-12-18-4 04-000-003000
65-042-2-40-12-08-3 01-000-002000
65-032-2-37-12-17-1 04-000-001000
65-028-2-38-11-31-2 04-000-002000
65-034-2-39-12-26-5 15-104-501000
65-010-2-38-10-16-5 05-003-008000
65-020-2-39-13-06-1 01-000-001000
65-010-2-38-10-19-5 05-005-007000
65-042-2-39-12-10-1 04-000-005000
65-022-2-42-11-20-2 04-000-001000
65-028-2-38-11-25-5 15-562-518510
65-042-2-40-12-36-2 04-000-003000
65-010-2-37-10-24-5 05-003-011500
65-042-2-40-12-20-3 01-000-003000
65-282-2-38-13-25-5 15-530-544500
65-014-2-40-13-23-3 03-000-001000
65-028-2-38-11-04-4 01-000-001000
65-008-2-38-12-13-1 03-000-001000
65-282-2-38-13-36-5 05-003-005400
65-008-2-38-12-08-4 01-000-002000
65-020-2-39-13-36-1 04-000-001000
65-008-2-38-12-03-4 03-000-001000
65-004-2-38-13-30-1 04-000-001000
65-012-2-40-12-05-1 02-000-002000
65-028-2-38-11-14-2 02-000-001000
65-030-2-42-12-20-4 04-000-025000
65-014-2-40-13-11-5 05-004-009000
65-016-2-41-13-17-1 02-000-001000
65-030-2-42-12-22-3 03-000-007000
65-004-2-38-13-34-3 04-000-002000
65-042-2-40-12-07-2 04-000-003000
65-030-2-42-13-01-5 15-736-500000
65-151-2-42-12-25-5 15-028-604000
65-032-2-37-12-01-5 05-002-002000
65-040-2-39-10-04-2 01-000-001000
65-042-2-40-12-35-5 15-200-557500
65-034-2-39-12-27-5 15-056-507500
65-022-2-42-10-13-3 02-000-001000
65-032-2-37-12-26-5 05-007-002000
65-036-2-40-11-28-4 01-000-002000
65-040-2-39-10-35-4 02-000-001000
65-030-2-42-12-22-1 03-000-003000
65-032-2-37-12-26-5 05-006-002000
65-018-2-39-11-26-1 03-000-001000
65-030-2-42-12-29-5 05-003-001000
65-008-2-38-12-22-4 01-000-002000
65-106-2-37-10-25-5 15-574-743000
65-036-2-40-11-14-5 15-672-503000
65-026-2-37-11-30-2 02-000-001000
65-042-2-40-12-25-2 01-000-001000
65-028-2-38-11-04-3 04-000-001000
65-016-2-41-13-04-1 04-000-003000
65-038-2-41-10-03-3 03-000-001000
65-282-2-38-13-36-5 15-648-604000
65-030-2-42-12-17-5 15-274-532000
65-020-2-39-13-26-4 03-000-001000
65-004-2-38-13-24-4 01-000-006000
65-026-2-37-11-22-5 15-514-502000
65-010-2-38-10-19-5 05-001-015000
65-281-2-39-12-29-4 03-000-011000
65-022-2-42-11-03-2 02-000-002000
65-030-2-42-12-16-3 02-000-001000
65-030-2-42-13-29-4 03-000-001000
65-002-2-37-13-28-2 02-000-001000
65-030-2-42-12-09-5 05-006-007000
65-281-2-39-12-30-5 15-630-610100
65-016-2-41-13-13-2 04-000-001000
65-042-2-39-12-11-2 01-000-001000
65-034-2-39-12-26-5 05-004-004000
65-281-2-39-12-31-5 15-080-004080
65-016-2-41-13-14-2 02-000-003000
65-008-2-38-12-11-1 03-000-001000
65-006-2-40-10-35-1 02-000-001000
65-030-2-42-12-08-3 02-000-001000
65-030-2-42-13-24-5 05-001-001000
65-022-2-42-10-03-3 01-000-001000
65-010-2-38-10-19-5 15-250-604000
65-016-2-41-13-14-2 02-000-007000
65-026-2-37-11-23-5 05-005-003000
65-042-2-40-12-18-2 04-000-001000
65-030-2-42-13-12-1 03-000-007000
65-032-2-37-12-11-1 01-000-003000
65-018-2-39-11-15-2 01-000-001000
65-016-2-41-13-10-1 01-000-004000
65-004-2-38-13-23-4 02-000-001000
65-008-2-38-12-12-3 03-000-001000
65-281-2-39-12-31-5 15-256-505500
65-030-2-42-13-27-5 05-005-008000
65-282-2-38-13-36-5 15-586-601500
65-040-2-39-10-26-5 05-003-004000
65-038-2-41-10-27-4 01-000-001000
65-281-2-39-12-31-5 15-040-716000
65-030-2-42-13-23-1 01-000-001000
65-018-2-39-11-30-4 04-000-003000
65-024-2-41-11-36-2 04-000-001000
65-002-2-37-13-17-1 03-000-001000
65-042-2-40-12-36-4 02-000-002000
65-028-2-38-11-09-5 05-002-006000
65-281-2-39-12-31-5 15-032-610500
65-106-2-37-10-25-5 15-696-710000
65-282-2-38-13-26-5 15-240-802500
65-024-2-41-11-06-3 01-000-001000
65-042-2-39-12-06-3 02-000-001000
65-010-2-38-10-34-4 04-000-001000
65-008-2-38-12-22-2 01-000-002000
65-016-2-41-13-11-5 15-784-570500
65-014-2-40-13-31-5 05-001-008000
65-151-2-42-12-23-5 15-286-503500
65-282-2-38-13-26-5 15-240-851500
65-006-2-40-10-20-5 05-001-002000
65-040-2-39-10-25-4 01-000-001000
65-020-2-39-13-09-3 02-000-005000
65-026-2-37-11-16-5 05-003-012000
65-018-2-39-11-36-5 15-314-504500
65-022-2-42-11-13-2 02-000-001000
65-034-2-39-12-17-1 04-000-001000
65-106-2-37-10-25-5 15-526-609000
65-006-2-40-10-16-4 04-000-001000
65-010-2-37-10-27-2 02-000-002000
65-030-2-42-12-27-1 02-000-002000
65-034-2-39-12-26-5 15-606-503500
65-281-2-39-12-31-5 15-527-502500
65-026-2-37-11-02-5 15-474-548500
65-002-2-37-13-02-3 01-000-001000
65-010-2-38-10-35-5 16-974-607000
65-008-2-38-12-33-2 04-000-002000
65-012-2-41-12-28-3 02-000-003000
65-042-2-40-12-35-5 15-200-577500
65-024-2-41-11-01-2 04-000-001000
65-030-2-42-12-20-4 01-000-009000
65-042-2-40-12-13-4 03-000-001000
65-038-2-41-10-07-3 03-000-001000
65-026-2-37-11-11-2 01-000-001000
65-030-2-42-13-36-4 02-000-001000
65-010-2-38-10-08-4 04-000-001000
65-010-2-37-10-24-1 01-000-001000
65-024-2-41-11-33-5 05-003-008000
65-282-2-38-12-30-5 15-482-700000
65-014-2-40-13-30-5 05-003-001000
65-032-2-37-12-08-3 02-000-002000
65-030-2-42-13-27-5 05-004-007000
65-034-2-39-12-18-5 05-004-011000
65-042-2-39-12-08-1 04-000-001000
65-020-2-39-13-30-3 03-000-001000
65-028-2-38-11-13-5 05-001-003000
65-022-2-42-11-21-1 02-000-001000
65-022-2-42-11-07-3 04-000-001000
65-018-2-39-11-11-3 02-000-001000
65-002-2-37-13-24-4 04-000-001000
65-028-2-38-11-24-5 05-003-008000
65-008-2-38-12-34-3 01-000-001000
65-014-2-40-13-26-5 05-001-001000
65-282-2-38-13-25-5 05-002-005000
65-030-2-42-13-27-5 05-005-011000
65-006-2-40-10-19-4 03-000-004000
65-012-2-41-12-11-3 01-000-001000
65-016-2-41-13-08-4 01-000-002000
65-038-2-41-10-20-2 02-000-001000
65-282-2-38-13-25-5 15-530-523000
65-042-2-40-12-23-5 05-005-009000
65-026-2-37-11-12-5 05-003-004000
65-016-2-41-13-02-5 15-442-006000
65-036-2-40-11-12-3 04-000-002000
65-004-2-38-13-02-5 15-108-512000
65-022-2-42-11-09-1 02-000-001000
65-010-2-38-10-35-5 16-974-607200
65-008-2-38-12-02-3 03-000-001000
65-022-2-42-11-14-2 02-000-004000
65-038-2-41-10-33-4 04-000-001000
65-042-2-40-12-22-1 02-000-001010
65-006-2-40-10-05-2 02-000-001000
65-030-2-42-13-26-5 15-752-521500
65-014-2-40-13-35-1 04-000-002000
65-026-2-37-11-21-4 02-000-001000
65-020-2-39-13-25-4 01-000-001000
65-012-2-41-12-01-2 02-000-001000
65-042-2-40-12-34-4 04-000-003000
65-030-2-42-12-22-4 03-000-010000
65-042-2-40-12-23-3 03-000-004000
65-040-2-39-10-24-5 05-006-002000
65-010-2-37-10-27-2 02-000-003000
65-282-2-38-13-26-5 15-240-849000
65-282-2-38-13-36-5 15-012-524500
65-014-2-40-13-25-5 05-008-003000
65-006-2-40-10-11-5 15-414-580000
65-030-2-42-12-24-1 03-000-002000
65-040-2-39-10-14-4 01-000-003000
65-014-2-40-13-04-4 01-000-001000
65-022-2-42-10-14-4 02-000-001000
65-042-2-39-12-05-2 03-000-001000
65-022-2-42-11-34-4 04-000-001000
65-282-2-38-12-29-1 02-000-002000
65-010-2-38-10-20-5 15-270-557000
65-016-2-41-12-16-2 03-000-001000
65-014-2-40-13-12-5 05-005-003000
65-002-2-37-13-28-3 01-000-001000
65-282-2-38-12-29-5 05-003-002000
65-028-2-38-11-34-3 01-000-001000
65-010-2-37-10-13-4 04-000-001000
65-030-2-42-12-17-5 05-007-001000
65-016-2-41-12-05-4 04-000-001400
65-018-2-39-11-14-2 04-000-001000
65-020-2-39-13-24-1 01-000-003000
65-042-2-39-12-10-1 04-000-001000
65-034-2-39-12-35-3 03-000-002000
65-002-2-37-13-14-2 03-000-001000
65-281-2-39-12-31-5 15-527-557000
65-012-2-40-12-03-2 01-000-003000
65-106-2-37-10-25-5 15-526-670500
65-151-2-42-12-26-5 15-532-007010
65-281-2-39-12-32-5 15-080-035000
65-010-2-38-10-23-3 04-000-001000
65-020-2-39-13-32-4 01-000-010000
65-030-2-42-12-08-2 02-000-001000
65-032-2-37-12-20-5 05-002-001000
65-038-2-41-10-10-1 02-000-002000
65-282-2-38-12-30-5 15-470-600500
65-014-2-40-13-08-3 04-000-002000
65-040-2-39-10-33-2 01-000-001000
65-014-2-40-13-32-5 05-001-002000
65-030-2-42-12-29-5 05-003-005010
65-022-2-42-11-31-3 03-000-001000
65-006-2-40-10-11-5 15-414-594500
65-042-2-40-12-35-2 03-000-003000
65-036-2-40-11-09-3 04-000-001000
65-034-2-39-12-27-5 05-005-007000
65-022-2-42-10-35-1 04-000-001000
65-026-2-37-11-23-5 15-808-532000
65-034-2-39-12-35-1 03-000-001000
65-010-2-37-10-32-4 04-000-001000
65-028-2-38-11-19-5 15-236-500500
65-030-2-42-12-21-5 05-002-001000
65-016-2-41-13-15-1 01-000-001010
65-030-2-42-12-30-5 15-498-511000
65-010-2-38-10-32-1 03-000-001000
65-024-2-41-11-05-3 03-000-001000
65-012-2-41-12-20-1 01-000-005000
65-030-2-42-12-12-4 01-000-001000
65-026-2-37-11-09-5 05-003-013000
65-022-2-42-11-01-3 02-000-001000
65-020-2-39-13-35-3 03-000-001000
65-034-2-39-12-30-5 15-522-517000
65-106-2-37-10-25-5 15-526-592000
65-030-2-42-12-17-5 05-002-004000
65-026-2-37-11-25-1 01-000-001000
65-006-2-40-10-02-5 15-208-600500
65-008-2-38-12-25-4 03-000-001000
65-040-2-39-10-25-4 04-000-002000
65-024-2-41-11-03-3 03-000-001000
65-042-2-40-12-34-1 01-000-011000
65-016-2-41-13-35-1 02-000-001000
65-281-2-39-12-31-5 15-306-535500
65-281-2-39-12-31-5 15-418-521500
65-010-2-38-10-20-5 05-005-002000
65-026-2-38-11-36-1 02-000-001000
65-026-2-37-11-27-1 03-000-001000
65-030-2-42-12-33-4 01-000-001010
65-042-2-40-12-26-4 04-000-014000
65-022-2-42-10-29-1 02-000-001000
65-032-2-37-12-35-5 05-006-005000
65-030-2-42-13-12-1 01-000-001000
65-040-2-39-10-24-5 05-003-016000
65-024-2-41-11-05-2 03-000-001000
65-020-2-39-13-29-1 03-000-002010
65-282-2-38-13-36-5 15-640-502000
65-010-2-38-10-18-3 02-000-001000
65-024-2-41-11-16-1 04-000-001000
65-016-2-41-13-36-3 01-000-003000
65-016-2-41-13-02-5 05-004-026000
65-008-2-38-12-05-5 05-004-007000
