032-01027.000
014-00103.000
030-02566.000
020-00421.000
026-01129.000
032-00335.004
002-01710.000
191-01464.000
004-02410.000
024-00903.000
030-00888.000
014-01409.003
032-04944.004
018-00538.001
036-00169.000
032-07457.000
030-00898.000
018-00117.000
020-00842.000
034-01099.001
012-02040.003
026-01484.000
034-00877.001
012-00903.000
036-01259.004
036-00917.000
034-00212.001
271-01688.000
008-00630.001
036-00379.000
004-01796.000
006-00218.001
010-00646.000
018-00636.004
010-00036.000
022-01019.000
024-00861.001
032-01823.000
022-00176.000
002-01601.008
251-04204.001
024-00177.001
032-04942.000
010-00930.002
016-00196.001
012-01239.000
032-05064.001
024-01952.000
002-01406.000
018-00751.014
012-02273.000
016-00183.000
121-01525.000
271-00940.000
014-01395.000
251-02390.000
008-00602.000
020-00537.021
024-00590.000
032-00288.000
016-00439.006
024-01675.001
006-00310.000
020-00774.000
006-00656.000
026-00284.009
026-01580.000
271-01113.000
026-00976.001
034-00184.000
022-01687.000
036-00261.000
018-00229.001
022-01744.000
036-00500.000
032-05198.000
018-00147.002
032-04575.000
032-01684.001
022-03039.000
032-04505.006
002-00061.000
251-02804.002
010-02021.000
012-00777.000
020-00823.000
026-01093.000
010-02080.000
016-00899.000
020-00609.003
016-01089.000
024-00298.000
022-00310.000
121-00308.006
006-00464.000
032-04853.003
036-01006.007
012-00020.000
006-00569.000
032-06954.000
006-01097.002
032-02017.004
002-00890.000
171-00562.001
004-00522.000
012-00315.000
002-01591.000
251-03680.000
032-05019.005
271-01750.000
016-01447.000
018-00800.001
032-02036.018
024-01715.000
024-01745.003
022-01529.001
261-00674.001
032-07169.000
036-01587.006
004-02238.000
028-00274.003
028-00533.004
002-00610.000
006-00161.000
036-01594.007
002-00746.011
024-00769.000
024-00445.001
032-02685.000
002-00332.000
036-01374.000
032-05232.000
251-02928.000
004-00219.002
032-06812.000
034-00909.000
271-02500.001
024-02335.000
032-07214.000
032-02448.000
022-01325.000
018-00638.000
026-01143.000
012-01885.000
111-00657.000
032-00138.000
036-00576.001
020-00591.000
014-01383.000
034-00876.002
022-01445.001
036-01351.029
032-05377.000
121-00392.008
010-02142.002
008-00379.002
010-00180.000
016-00339.000
022-01527.000
251-06660.000
251-06229.000
032-00883.000
004-00543.001
024-02556.000
036-01607.008
121-00388.018
012-00470.000
251-06677.000
004-01143.000
012-01492.000
030-01030.000
036-00962.000
032-00352.000
111-01222.000
251-00586.001
002-01983.000
030-01128.000
026-00915.003
271-02291.000
030-01378.000
251-05121.000
010-00654.000
121-00387.001
251-03901.000
024-01796.000
014-00216.002
028-00615.002
028-00554.000
032-04999.016
251-02733.000
002-00165.001
002-00294.000
030-00181.006
018-00145.003
251-07089.000
036-01258.000
032-05313.000
024-01740.000
251-02375.002
004-00372.000
271-00919.001
032-02802.002
251-03441.003
002-00027.000
026-00478.000
121-01141.000
026-00761.001
016-01020.000
032-05326.000
030-00603.003
016-00477.000
251-05402.000
028-00155.004
010-00878.000
251-08139.000
016-00649.008
004-01359.001
251-00497.000
006-00965.002
121-01624.000
002-00130.000
008-00688.000
014-00044.002
032-04377.000
121-01431.000
012-02088.000
026-00726.000
251-00612.005
016-01039.001
271-02279.000
251-02646.000
022-07038.000
026-00884.000
012-00509.000
032-02794.001
006-00637.000
251-06543.000
251-02304.000
018-00610.000
032-05993.000
012-00343.000
036-01961.000
036-00523.000
010-00395.005
012-01852.000
004-00081.000
191-01420.000
020-00204.001
020-00722.000
121-00392.033
002-00151.001
028-00176.003
034-00482.000
251-04847.000
024-00033.000
251-02231.000
024-01469.000
014-00005.000
016-00107.003
022-01462.000
024-01320.028
014-00649.001
032-01033.006
036-01678.000
024-01282.002
006-00468.003
032-04882.000
261-00070.006
111-01340.000
028-00510.002
121-01520.000
030-02233.000
032-06308.002
020-00875.000
016-01047.001
008-00618.003
030-02321.000
030-01198.000
010-02108.000
251-01159.003
010-02357.000
022-01296.000
251-04305.000
014-00789.004
032-01090.003
010-00007.000
030-02016.000
032-05128.001
032-05407.003
020-00204.005
032-00058.001
004-00020.000
018-00370.000
028-00257.002
008-00195.004
024-01649.000
018-00754.000
020-00869.000
032-02578.000
006-01544.000
032-02191.000
022-00741.000
034-00362.000
271-00938.000
018-00395.004
016-00957.001
008-00096.001
032-05451.000
032-01919.000
032-01951.000
032-04638.000
016-01085.000
030-00550.004
024-02336.000
022-02519.000
002-00108.000
010-01445.000
251-04022.000
014-00081.000
002-01890.000
030-01330.000
191-01298.000
006-00717.004
034-01120.002
002-01382.000
032-00023.000
010-00004.000
020-00721.000
024-01920.000
024-02407.000
024-01865.001
034-00818.000
020-00577.002
022-01522.000
008-00354.000
008-00754.008
008-00295.001
024-01126.004
036-00334.001
261-01390.000
010-00169.000
032-06772.000
012-01381.000
020-00598.004
032-03696.000
014-01081.001
016-00109.000
016-00494.000
006-00127.000
036-01118.000
010-01704.000
121-00686.001
036-01351.020
022-00468.001
024-01334.017
002-00768.000
016-01321.005
111-00845.000
251-02786.000
032-05633.004
022-01566.000
032-02022.000
036-01286.000
030-01630.001
022-01751.000
032-05842.001
010-00045.000
251-02297.000
006-00812.000
251-00058.001
032-05310.007
012-00620.000
024-00481.009
022-00358.000
026-00931.000
036-01926.000
171-00525.000
010-01188.000
251-02472.001
251-02384.000
008-00650.000
014-00678.000
012-00430.000
006-01508.002
121-01625.000
006-01052.000
026-00119.001
008-01139.000
026-00400.006
012-00550.000
032-03466.003
032-03891.000
014-00412.000
032-03340.003
006-00645.002
010-00002.000
008-00595.000
010-01992.004
121-00719.000
018-00469.005
251-02086.001
024-01688.002
261-00995.000
002-00124.007
018-00051.041
030-00199.000
036-00541.001
032-01451.000
016-00687.008
008-01363.000
022-01485.000
251-02876.000
008-00144.001
006-01075.000
032-04256.011
032-00836.000
018-00707.000
030-01171.000
271-01359.001
010-00489.000
006-00800.005
010-01549.000
032-00886.000
251-06382.000
028-00784.004
032-01265.000
251-00499.000
251-08171.002
036-00953.000
251-05674.001
012-01839.000
004-01321.000
002-00505.005
018-00207.004
020-00938.004
004-01373.003
024-01327.019
261-00935.000
121-01138.000
016-00299.001
111-01329.001
028-00654.005
020-01000.000
251-07098.000
036-01306.002
030-02179.000
012-01073.000
251-02025.000
036-01008.000
024-00456.000
032-02792.000
012-02291.000
020-00343.000
016-00988.001
012-02083.000
024-00908.011
004-01418.000
004-02282.000
014-01379.002
024-00764.002
010-00211.000
034-00657.000
016-00534.000
036-00077.000
251-05574.005
032-05616.004
036-01408.002
002-01991.000
026-01271.000
121-00388.010
020-00567.009
028-00240.000
022-03315.000
022-00989.000
018-00022.023
032-02276.000
006-01362.000
022-00915.000
032-00297.000
030-00974.000
032-05043.001
121-01507.000
032-01161.011
251-02236.000
004-00166.000
010-01169.000
036-01830.001
022-05742.000
004-01046.000
010-01969.000
030-00631.000
010-00593.006
032-03634.000
032-00172.000
020-00215.000
010-01955.000
036-00373.000
024-00851.000
261-00070.018
030-00543.000
024-01165.005
012-00680.000
012-01536.002
032-01460.000
032-05835.001
026-00197.001
012-00027.000
032-01691.000
032-03916.000
251-05327.000
024-01815.002
024-01856.014
024-00697.000
022-01259.001
002-01893.000
251-03583.000
008-01149.000
008-01344.000
026-00790.003
020-00420.000
028-00206.007
261-00800.000
002-00293.003
111-00592.002
024-02450.000
026-00565.000
026-00987.005
121-00388.017
006-00514.000
020-00940.000
271-01077.001
032-02678.000
121-01024.000
008-00561.000
024-00776.012
034-00884.000
008-00836.000
014-00195.000
010-00839.001
020-00888.000
004-00140.000
036-00608.000
036-01537.000
014-01000.000
111-00832.000
016-00933.000
020-00897.000
121-01427.000
004-00946.000
032-02351.000
032-04440.000
032-05729.000
251-05510.000
024-01817.000
004-01672.000
012-01173.001
026-00638.000
271-01239.001
036-00539.000
014-01266.000
006-01374.000
006-01477.008
016-00285.001
022-01129.005
032-06121.000
018-00217.000
030-01551.000
012-00471.000
030-00277.000
010-01917.002
251-00501.002
020-00835.000
271-01383.000
251-00161.002
251-00599.022
010-00395.007
024-02154.000
121-01069.000
012-01467.000
030-00012.000
030-00144.000
032-02198.001
036-00340.027
251-05611.001
026-00512.000
002-01469.000
251-08016.002
012-01145.000
018-00470.000
028-00268.000
022-00559.000
008-00081.000
111-00616.001
024-00953.000
008-01090.000
012-02223.000
020-00711.006
028-00087.001
004-01915.000
018-00690.002
012-01210.000
036-01069.001
036-01838.000
006-00149.006
026-01310.000
022-01631.000
026-01057.001
002-01777.000
032-00205.002
036-02004.000
028-00785.005
016-00974.002
012-02414.000
018-00367.000
026-00859.000
004-00995.000
251-01035.005
251-02445.000
024-01554.000
008-01340.006
191-00590.000
004-02356.000
012-01034.000
028-00482.000
022-01317.000
034-00166.000
006-01313.001
018-00723.001
032-02408.000
032-06304.000
032-07237.000
036-00299.000
004-00147.006
012-01959.000
020-00020.000
018-00264.002
020-00026.000
026-01182.014
006-00888.000
121-00312.005
028-00206.009
032-03797.003
251-06830.000
018-00669.001
251-04364.000
010-02025.000
022-07021.000
002-02109.000
022-00014.000
002-00557.000
010-00083.000
022-01129.002
024-00626.000
010-00725.000
006-01170.000
010-02003.000
006-01094.000
008-00422.000
018-00388.018
010-00591.000
014-01549.003
036-01842.000
016-00970.002
251-03534.000
002-00564.000
111-01079.001
012-02333.000
002-01601.010
022-01411.000
012-00766.000
032-02238.000
034-00221.000
032-01218.000
032-01803.004
032-00280.000
034-00944.000
251-02732.000
034-00187.000
032-06428.000
261-00826.000
032-04065.000
036-00425.000
032-05089.000
024-00103.003
002-01491.002
008-01033.001
004-00322.000
251-06128.002
008-00207.000
121-00627.001
261-00723.000
034-01026.000
004-02010.000
251-08061.000
024-01950.000
251-04804.000
032-00244.004
032-00488.000
034-01072.000
030-01880.000
028-00156.002
191-00551.001
026-01457.000
010-00639.000
022-01481.000
032-02025.000
026-00500.008
251-02414.000
012-01678.004
008-00320.000
251-04319.000
008-01495.000
022-01130.003
004-00685.004
024-01450.000
032-04644.001
251-04613.000
016-00783.002
024-00508.024
004-00057.000
020-00383.000
020-00847.000
251-03229.000
026-00339.000
030-00483.002
034-01401.000
024-02233.000
012-01025.000
030-01882.000
004-01488.000
261-00409.000
004-00203.000
004-02398.000
004-01863.006
026-00369.000
030-00643.000
251-01432.000
012-00571.000
014-01327.005
026-00444.000
032-05050.000
004-02343.000
028-00298.014
034-01129.008
251-05094.001
010-02337.000
020-00639.001
026-00529.000
010-01104.000
121-00884.000
026-00854.003
028-00207.000
251-06017.000
030-01536.000
032-04316.010
004-00468.000
032-03431.001
032-04516.019
034-01011.000
020-00798.003
032-03342.004
032-01341.000
018-00414.025
032-01997.004
191-01085.001
032-01334.000
024-01955.000
271-02268.000
016-00835.000
251-02381.000
004-00393.011
032-04877.000
012-01542.000
032-00889.000
014-00476.001
261-00988.000
008-01436.001
032-03281.000
002-00921.000
016-00783.016
036-01001.000
024-01184.026
006-01219.000
006-01543.001
032-00441.000
032-03644.000
251-06504.000
016-01313.000
251-00967.003
008-00790.006
022-00322.001
032-05441.000
020-00128.003
036-01194.000
012-02105.000
261-01025.000
008-01126.000
016-00030.000
008-00509.000
PUBLIC ACCESS
024-00691.000
016-01164.001
016-00440.002
008-01286.003
171-00138.000
028-00608.001
261-00245.000
018-00163.003
251-06665.000
024-00764.005
008-00426.003
032-02162.000
014-00683.001
026-01094.000
251-03764.000
271-02102.001
002-01084.001
032-06093.000
036-02042.000
261-01418.000
016-01294.001
026-00948.006
002-01816.000
008-01094.000
026-01060.000
024-02221.000
271-00264.000
032-05464.000
032-01209.000
024-01215.002
032-00588.001
028-00222.006
271-01746.000
032-04588.000
024-02265.000
012-02301.000
020-00375.000
034-00235.000
010-02139.000
251-01147.000
010-01351.000
036-01693.000
012-01595.000
030-00131.004
018-00831.000
010-00267.000
018-00574.000
030-00853.012
251-01036.001
251-02731.000
014-01478.000
010-00051.000
032-04113.000
034-00437.000
251-06393.000
036-01797.000
026-01596.001
020-00634.002
012-01333.000
026-00619.000
014-00451.000
030-00479.000
191-01281.000
004-02251.000
014-01527.001
251-04617.001
012-01350.000
032-03463.001
018-00701.001
022-01620.000
024-01551.000
261-00688.000
032-05875.000
008-00696.020
034-00061.000
014-01075.000
014-00199.002
036-00822.002
034-00977.003
004-00616.001
014-01211.003
251-04365.000
032-03918.000
028-00751.003
004-01946.000
030-00540.001
010-02042.002
032-02474.000
111-00573.000
010-01964.001
030-01370.001
004-01466.000
191-01181.000
251-02050.000
030-01066.001
251-08120.000
006-00339.000
030-00162.003
004-00837.000
036-00982.002
018-00582.000
024-01580.003
032-02039.001
251-02605.001
251-06437.000
002-01222.000
024-01244.005
026-00219.000
030-00844.005
034-01037.001
012-02338.000
261-01225.000
002-01809.000
191-01109.000
004-00526.000
024-00441.000
016-00678.000
271-01008.000
032-01903.000
016-01348.000
002-00956.002
024-00776.006
032-03340.002
032-07229.000
032-02963.000
030-01266.000
032-06130.001
251-04479.000
012-01445.000
024-02269.000
251-04680.000
251-05651.000
012-01178.000
004-00726.000
018-00399.005
026-00982.002
018-00445.000
020-00695.003
004-00890.000
030-01992.000
014-01474.000
010-00550.000
036-01173.001
191-01013.000
018-00323.005
251-00964.000
261-01493.000
018-00365.004
016-00373.000
014-01001.005
032-01071.000
006-00770.003
016-00045.001
034-00106.001
026-00568.000
032-06799.000
030-02121.000
010-00717.000
251-02626.000
251-05450.001
271-01434.000
010-00439.005
012-01919.000
171-00311.000
006-00998.000
032-06311.000
032-05954.000
261-00888.000
028-00478.000
251-01044.017
026-01572.000
020-01049.000
251-02465.000
014-01127.002
036-01067.001
251-06784.000
016-01177.001
030-00550.006
002-01576.000
008-00926.000
014-01298.000
251-05595.000
008-00537.006
024-01897.022
036-01590.003
030-02139.000
020-01119.000
251-04215.000
032-01658.000
030-00208.000
034-00628.001
030-00090.002
036-01351.012
024-01856.015
010-01912.000
024-01674.000
030-00186.000
008-00764.000
026-01293.000
251-00503.000
271-00909.000
012-02280.001
032-04476.006
251-03934.000
018-00215.000
032-06735.000
028-00420.001
016-01149.000
032-04197.000
251-02532.001
271-01524.000
251-06107.000
024-00368.000
020-00541.003
026-01141.000
030-00404.000
016-01082.000
271-01287.000
010-00901.000
008-00076.000
022-00234.015
002-00618.000
004-01971.000
030-02195.000
251-00984.000
121-01584.000
022-00447.000
022-01012.000
024-00189.000
036-00905.000
271-02332.000
030-00526.009
008-00034.000
251-02999.000
030-01982.000
251-04544.000
032-06985.000
004-02154.000
008-00482.001
016-00258.000
251-01086.000
036-01751.000
004-01175.000
008-01048.000
014-00553.000
012-01294.000
032-00983.000
008-01265.000
016-01257.000
032-02791.000
032-05167.017
020-00359.000
036-00476.001
004-00566.002
026-00872.003
032-07353.000
030-00073.000
030-01573.000
032-05422.003
022-00041.001
026-00302.002
004-00968.000
032-06380.000
036-00441.004
008-00521.000
002-01220.002
036-00156.000
032-00690.000
008-00176.000
018-00011.010
018-00403.010
032-03466.001
036-02090.000
030-00438.000
024-00539.002
022-00049.010
008-00779.001
014-00431.002
024-00017.002
032-03720.000
030-00969.000
024-01931.000
004-02518.000
121-01574.000
020-00824.000
006-00226.001
030-00342.000
032-03433.000
251-04039.000
016-01025.012
008-00989.004
020-00390.010
251-00164.014
016-01113.000
012-02430.000
004-02110.000
022-00920.002
022-00495.000
032-04184.001
261-00433.000
020-00245.004
006-01203.005
251-00603.000
030-00525.000
271-01988.000
012-00511.000
036-00507.003
024-00348.000
032-07205.000
012-01100.000
024-02239.001
251-04806.000
032-06857.000
034-00457.000
251-00949.004
251-02913.000
006-00772.008
032-06634.002
008-00110.001
012-00574.000
020-00604.004
004-01191.000
006-00705.002
024-01184.025
034-00444.002
014-00150.006
012-01555.000
036-00296.001
018-00431.003
251-03542.000
020-00584.000
024-00874.001
171-00329.001
030-01013.000
251-01065.000
261-00784.000
012-01574.000
030-02057.000
022-09003.000
251-06542.000
030-02144.000
111-01177.000
026-01409.000
030-00878.000
032-04901.002
010-00512.000
012-00927.000
026-01362.000
026-00061.000
006-01382.000
030-01691.002
010-00399.002
014-00485.001
020-01003.000
018-00788.001
022-00403.000
010-00551.004
034-00157.000
271-02535.000
016-00646.006
026-00101.000
251-01184.001
251-03335.000
004-00687.000
016-00783.004
010-00146.000
032-00989.000
020-00589.000
111-00562.000
016-00271.000
026-01273.010
032-04979.001
026-00513.000
010-00919.004
010-02140.021
111-01095.000
006-01486.000
018-00808.000
004-01349.000
030-01421.002
008-00252.004
251-00594.001
032-01996.000
032-02802.009
036-01583.000
251-05437.000
251-06858.000
251-05482.000
002-00678.000
032-06464.000
012-01187.000
020-00405.000
014-00502.001
022-00990.001
261-01478.000
022-01552.001
034-00147.000
032-06382.000
032-04239.001
036-01044.007
010-00706.001
016-01025.015
036-00819.001
251-02385.000
002-00948.000
034-00180.001
251-05464.000
251-08173.001
026-01179.000
026-00905.000
034-00494.000
002-00057.000
032-02002.000
030-01636.000
020-00134.000
032-01182.000
020-00337.000
012-00257.000
002-00838.000
002-00184.000
014-00799.004
032-05676.000
006-00629.000
002-00169.000
032-02569.001
020-00762.000
036-00371.000
020-00098.000
004-00203.006
004-02090.000
006-00453.000
032-01205.001
036-00489.003
030-00843.003
251-01139.000
036-00764.000
012-01414.000
014-01518.000
032-02518.000
121-00776.000
006-00974.000
010-00682.000
018-00656.000
008-00235.002
271-00959.000
030-02303.000
024-02554.000
026-00475.001
020-00008.000
014-00123.000
010-00425.000
002-00124.008
018-00334.000
024-01597.000
032-00205.001
121-00486.000
022-00412.000
004-00180.000
271-02559.000
004-01885.000
271-02251.000
012-00884.000
030-01530.000
030-02544.000
002-00812.006
024-00614.000
030-02527.004
004-01605.000
022-00985.000
008-00059.001
034-00627.002
191-01426.001
002-00166.001
010-01125.000
121-00989.000
012-00837.000
018-00647.000
024-00536.001
024-01914.001
034-00888.001
036-00898.000
028-00190.000
032-00335.003
251-05174.000
016-01258.000
034-00311.000
006-00313.000
004-00467.000
032-05673.000
032-02870.000
024-00015.001
024-01775.000
016-00640.024
008-00944.000
032-06932.000
251-04096.000
032-04542.000
006-01216.000
034-00816.003
036-00483.000
036-01043.001
026-00738.001
012-01174.000
036-00302.000
014-00810.000
010-00244.000
028-00273.000
191-01500.000
032-03817.003
012-00483.000
008-00968.001
012-01044.009
251-00569.001
251-03936.000
010-02224.001
030-00464.000
032-06593.000
008-00707.000
034-01021.000
251-05209.000
006-00428.011
002-00016.000
016-01341.000
030-01124.001
036-01429.000
251-03045.000
032-06975.000
024-01129.000
002-01407.000
024-01398.000
016-00556.000
034-00550.001
026-01273.006
010-01958.005
016-01346.000
024-01236.000
010-00150.000
014-00559.001
032-06381.000
271-01336.000
032-05816.000
018-00530.002
002-00803.000
026-00283.000
030-01953.000
251-00935.001
034-00304.000
034-00560.000
026-01517.000
261-01457.000
036-01015.001
014-01488.000
024-01461.006
014-00899.000
036-01137.000
251-03497.001
032-01606.000
261-00243.000
034-00228.001
036-01540.000
002-00362.000
032-02178.000
251-02657.000
006-00466.003
016-00415.001
036-00714.000
024-01853.001
034-00043.000
034-00903.000
271-01813.000
251-04810.000
030-01491.001
261-00744.000
010-01148.000
032-00282.000
030-02504.000
034-00496.006
036-01438.001
036-02013.000
251-02415.000
018-00347.000
032-04570.000
024-02464.001
012-01315.000
251-05827.000
010-00310.001
030-01289.000
010-00412.020
024-01716.005
026-01264.000
004-00175.001
006-00058.000
020-00250.000
008-00805.006
018-00504.000
006-01043.000
012-01349.001
036-01579.004
251-06199.000
032-05220.000
271-02328.000
032-04033.000
010-01053.005
020-00392.000
022-01368.000
034-00411.000
271-01664.000
006-00479.000
111-00833.000
032-02826.000
024-00508.019
036-02011.000
261-00258.000
014-00388.000
010-01023.000
002-01085.000
032-02691.000
012-00762.000
004-00068.000
026-00837.001
251-02306.000
006-00434.004
024-02040.000
022-00970.001
014-00827.001
032-06609.000
010-01882.000
006-00282.002
012-00149.000
030-01213.002
032-02041.000
271-00260.003
002-00193.000
032-02851.002
004-00111.000
251-05914.000
012-02402.000
024-00153.002
020-00784.000
024-01158.000
191-01389.000
251-06124.000
032-06346.000
030-01221.000
030-01444.000
034-01069.008
012-01690.000
022-00471.012
008-01292.001
032-03425.001
251-05286.001
002-01719.000
030-00619.001
036-00863.000
010-01830.000
018-00023.006
251-02179.000
034-01007.016
004-00328.000
014-00330.000
030-01144.000
271-01870.000
030-02335.000
024-00570.012
034-00455.003
012-01698.000
032-02633.005
032-04524.001
012-01693.000
016-01000.000
271-02238.001
012-00458.000
121-00626.001
020-00113.000
004-00109.000
012-01935.000
251-01067.002
271-02240.000
251-03627.000
251-03947.000
251-02394.000
032-04388.001
251-04224.000
010-00382.000
004-00280.002
036-00749.001
261-00875.000
012-01076.000
034-00019.000
032-05076.003
018-00097.005
032-04690.001
010-00762.000
014-00542.000
034-00673.000
026-00629.000
032-01206.000
028-00662.000
036-01303.003
024-01321.011
016-00112.000
004-01182.000
008-01299.000
032-02204.000
032-02879.000
002-01000.000
004-00873.000
020-00946.000
002-02015.001
271-02287.000
008-00001.000
018-00022.003
026-00742.001
014-00534.000
024-00804.000
271-02455.000
026-00956.000
012-00880.000
002-01864.000
010-01971.000
002-01562.001
012-02221.000
032-05046.000
