392289 25.08-1-69
392089 44.10-2-54
392615 63.18-2-66
392621 62.13-1-1
392089 43.7-1-20./910
392089 51.20-1-18
392089 44.16-3-55
392689 57.05-2-27
392611 41.18-1-31
392489 74.17-1-75
392689 49.11-2-6
392089 34.6-1-6
392403 65.44-2-44
392289 26.09-4-59
392489 77.05-3-53
392089 52.5-1-35.2
392613 33.18-1-30.-102
392689 42.07-4-2
392489 74.18-2-70
392489 68.16-6-63
392203 26.07-5-65
392689 38.10-1-50
392489 65.14-1-11.3
392001 60.17-2-62
392615 62.08-2-8
392800 10.02-3-20.1
392489 74.17-1-78
392613 42.05-2-61
392089 44.14-1-35
392615 68.05-2-18
392089 51.6-2-57
392403 66.30-3-36
392089 57.19-3-42
392621 55.12-1-1.-4014
392489 77.08-3-7
392089 57.8-1-3./830
392689 49.19-3-4
392613 42.18-2-4
392489 69.06-1-19
392089 51.11-1-3
392289 20.17-3-16
392607 48.71-1-13
392203 26.07-1-39
392089 51.7-3-38
392689 57.05-2-36.-2
392621 55.19-2-14
392201 27.18-1-1.5/409
392089 44.11-2-8
392689 50.17-2-1.3-4201
392489 70.06-1-57
392405 75.56-1-1./4301
392689 56.10-4-49.-604
392689 50.14-3-41
392089 52.20-2-33
392089 57.8-1-6.1/1331
392089 34.6-3-33
392201 27.53-1-47
392689 42.11-2-24
392489 74.18-1-5
392603 39.29-1-13
392489 71.13-1-26
392489 77.15-1-64.5
392203 26.06-6-65
392089 51.8-3-40
392689 50.15-4-35
392089 43.18-2-21
392089 43.5-1-56
392403 66.22-1-15
392203 20.18-4-1.1
392611 41.14-1-66
392800 15.20-1-12
392489 78.19-1-16
392089 52.12-1-56
392617 48.18-2-1.-104
392607 55.79-1-2
392489 70.09-3-9
392089 34.19-2-56
392611 41.18-1-15
392605 50.69-1-44
392089 64.9-1-30
392089 65.7-3-15
392489 68.14-2-65
392607 55.47-1-8.-2514
392089 51.13-4-6
392201 26.51-1-45.2
392689 50.15-1-36
392405 75.55-1-1.4/205
392689 40.08-1-10
392289 20.18-1-43
392089 59.16-1-5./7720
392489 68.20-5-47
392689 57.13-1-35
392089 43.19-3-62
392611 41.11-2-6.9
392289 25.08-3-5.4
392615 68.06-2-76
392621 55.12-1-56
392289 25.08-2-25
392489 74.05-1-1
392607 54.43-2-9
392203 26.10-4-57
392689 56.15-1-40
392607 55.55-1-8.-1216
392089 59.11-1-54
392489 74.17-2-35
392489 68.12-4-16./2250
392800 15.01-4-61
392489 68.19-4-53
392089 43.15-3-11.1
392689 42.18-3-15
392089 43.20-3-3
392615 63.18-2-58
392289 25.12-2-64
392489 69.06-1-38
392405 75.56-1-1./3209
392607 54.44-1-1
392689 56.08-5-22.1-1
392689 50.17-1-10
392609 32.15-1-3
392489 69.05-2-40
392607 54.44-2-37
392605 50.61-1-12
392089 43.12-2-5
392407 66.70-2-46
392800 20.11-2-28./18
392689 55.08-3-3.8
392403 66.39-1-4./2200
392602 50.07-2-61.2
392605 50.62-1-16
392489 74.16-1-18
392203 20.18-3-89
392489 69.09-4-7
392800 15.04-2-12
392203 26.07-7-33
392089 64.20-2-36
392089 35.9-2-70
392689 42.16-1-15
392289 25.12-2-22
392621 56.19-2-13
392089 51.5-1-15
392489 73.05-1-64
392089 52.18-1-3
392403 66.45-1-19
392489 77.06-1-41
392489 77.06-1-55
392089 57.8-1-3./710
392605 50.71-2-4
392089 58.5-4-39
392089 51.7-3-25
392800 20.05-2-27
392089 57.8-1-6.1/1590
392489 77.06-1-4
392089 59.16-1-5./4930
392489 70.06-1-18
392489 69.14-3-42
392607 55.62-1-13.-2960
392489 64.18-2-67
392203 20.19-5-68
392800 20.05-1-2
392089 51.7-4-38
392203 20.18-2-31
392203 20.19-3-4
392089 43.16-2-9
392489 68.11-2-46
392689 50.14-2-62.2
392089 42.16-3-21
392089 44.14-1-53
392089 58.13-1-80
392089 44.20-1-71
392089 65.11-1-52
392619 56.07-1-1.10-2
392489 69.18-2-26
392489 68.20-4-13
392089 52.12-2-19
392203 26.07-2-22
392089 58.13-3-7
392489 75.17-2-1.1
392205 25.09-1-51
392607 48.79-1-1.-581
392089 50.16-1-17.6
392289 25.15-1-23.2/2260
392489 77.11-1-21
392689 49.15-2-35.1-2
392489 77.11-1-19
392489 77.11-2-63
392089 59.16-1-5./6530
392201 27.18-1-1.5/216
392489 74.13-1-14
392607 48.79-1-1.-600
392403 66.30-2-33
392689 49.18-1-22
392089 43.7-1-20./1860
392689 50.17-1-29
392489 69.08-1-13
392089 57.7-5-4./607
392089 57.12-1-3.1/1430
392089 52.11-4-37
392089 57.19-2-13
392089 58.13-3-18
392289 25.15-1-24./950
392605 57.54-1-60.-1304
392689 57.05-1-58
392089 51.5-2-44
392289 25.15-3-59
392089 59.16-1-5./5420
392203 20.18-2-3
392489 74.12-1-12.1
392201 26.35-2-57
392201 26.44-1-62
392489 69.18-2-56
392089 57.19-2-4./520
392615 68.06-2-57
392607 55.54-1-51
392403 66.22-3-12
392621 55.19-3-68
392403 66.38-2-53
392800 10.02-2-36.2
392289 19.20-1-2.11
392601 47.18-2-9
392489 70.15-2-23
392605 49.67-1-1.-237
392613 42.18-1-4
392489 77.06-2-54
392489 64.18-1-3
392611 41.09-1-21.2
392689 50.14-4-53
392689 49.06-2-33
392089 42.20-3-41
392617 48.14-1-60
392689 56.05-1-3.2
392615 68.06-2-12
392617 48.14-1-85
392603 38.59-1-22
392089 57.10-1-75
392617 49.17-1-6.3
392615 68.06-2-26
392617 48.10-1-74
392605 49.67-1-19
392089 64.6-1-5./470
392689 50.17-1-14.-1
392089 59.11-1-47.16
392607 55.55-1-2.-602
392201 26.51-1-18
392001 60.17-2-81
392089 59.16-1-5./4240
392689 55.08-3-31
392607 47.76-1-7
392289 25.12-3-24
392605 49.76-1-41
392689 49.19-3-24
392800 15.02-1-42
392089 64.13-3-22
392089 58.14-1-41./730
392289 25.12-2-51
392289 25.12-2-44
392689 56.08-5-21
392289 25.15-1-23.2/2550
392489 69.06-2-28
392613 49.08-1-29
392289 25.15-1-23.2/1420
392489 64.17-2-28
392405 75.55-1-14.1
392289 25.08-2-57
392489 77.10-2-97
392489 72.08-2-2./18
392689 56.15-1-43.-5101
392689 56.07-4-12
392489 72.08-1-6.8
392089 44.16-2-20
392089 52.7-2-40
392089 50.12-2-65
392405 75.69-1-7./4100
392089 65.6-1-46
392689 50.15-1-39
392621 55.12-1-1.-2022
392201 27.45-2-56
392603 39.21-1-21
392800 20.09-2-78
392089 52.11-1-6
392089 43.19-1-11
392089 44.12-1-12
392607 55.54-1-24
392089 64.15-1-7
392089 64.14-4-85
392689 55.10-4-29
392405 75.55-1-1.6/1050
392089 63.12-2-65
392800 20.11-2-16
392001 60.9-2-84
392605 49.67-1-1.-20
392800 10.02-2-4
392615 62.07-1-78
392603 29.68-1-1
392615 62.08-2-41
392203 26.05-2-77
392289 26.09-4-69
392201 27.45-2-50
392201 26.34-1-39
392489 68.12-3-51
392689 50.13-2-4.26-3
392089 64.19-3-22
392689 56.12-2-2.2
392489 70.14-4-33
392089 34.11-1-4
392621 61.07-3-25
392089 63.16-2-56
392489 77.08-5-7
392689 49.07-1-54
392689 49.17-2-10
392605 57.69-1-1.-1904
392800 20.10-1-56
392089 58.6-2-28./230
392619 49.20-1-28
392800 15.01-5-1
392089 59.7-2-24
392003 57.24-2-9
392617 48.07-1-22
392203 26.06-5-19
392489 69.17-3-15
392489 68.11-2-38
392489 77.09-1-9
392800 20.06-2-18
392203 20.18-4-18
392689 49.11-2-49
392089 43.8-3-10
392689 49.15-2-49.1
392089 64.20-2-24
392800 20.06-1-65
392201 35.07-1-1
392089 43.17-3-53
392089 64.19-3-24
392605 49.67-1-1.-278
392800 15.19-4-55
392615 67.08-1-98
392089 51.10-1-66
392089 50.16-2-46
392289 25.15-2-56
392800 20.07-3-59./1
392689 56.06-2-42
392615 62.07-1-75
392489 72.08-3-38
392689 57.13-1-48
392089 58.19-1-9.21
392089 44.15-3-13
392089 43.7-1-20./2450
392489 70.15-1-42
392089 44.15-3-42.1
392605 57.31-2-4.-3103
392089 34.6-1-4
392289 25.12-2-60
392611 41.09-1-36
392621 56.17-1-26
392489 70.17-1-14
392289 25.15-1-23.1/80
392689 49.14-1-33
392607 54.36-1-21
392089 44.7-1-31
392800 15.19-4-8
392089 51.18-1-25
392289 25.12-2-62
392289 20.13-2-68
392800 20.14-1-8
392689 33.09-2-37
392203 20.20-2-55
392289 25.16-2-12
392689 56.06-3-23
392089 52.20-2-45
392089 64.14-1-15
392089 34.19-3-22
392489 74.16-1-3.1
392607 54.42-1-16
392089 43.7-1-19./890
392089 57.8-2-21
392621 61.12-1-4
392089 51.16-2-10
392489 74.17-3-63
392289 25.08-3-24
392607 54.43-2-44
392407 66.62-1-6
392689 49.07-1-33
392605 50.79-1-24
392489 69.09-5-48
392615 63.14-3-62
392613 42.09-2-14
392289 26.05-1-28
392609 32.08-1-49
392615 63.13-1-9.-4020
392615 68.06-2-40
392289 25.15-1-20./3920
392605 50.62-1-15
392089 64.7-1-9.33
392689 56.15-3-33
392089 35.15-1-5
392203 26.06-4-38
392089 43.19-4-37
392489 74.10-1-29./51
392289 25.12-1-45
392689 50.17-1-45
392089 57.15-2-3./430
392089 58.6-1-49
392289 25.15-1-24./1060
392605 57.63-2-26
392089 43.5-1-3
392489 69.13-2-28
392603 30.70-1-19
392089 58.9-3-5
392201 26.50-1-6.2/310
392617 48.15-2-24
392617 48.06-1-7
392613 42.10-1-8.1
392089 64.9-2-10
392689 56.07-3-47.2
392289 25.19-3-1./1418
392489 69.13-4-21
392089 57.7-4-36
392203 26.07-2-39
392621 55.19-1-9
392089 57.8-1-6.1/1631
392605 57.64-1-6
392203 20.19-1-49
392089 43.19-2-16
392205 24.16-1-16
392289 25.15-1-20./2740
392089 52.19-1-11./80
392800 15.03-1-34
392615 56.20-2-5
392089 59.10-1-10
392089 57.7-5-19
392089 59.19-1-25
392689 57.09-1-49.1-113
392089 64.13-1-56
392089 53.6-1-18
392089 58.13-1-58
392607 54.52-3-11
392689 32.15-2-9.1
392089 64.18-3-24
392489 69.06-2-3
392607 54.60-1-13
392089 64.6-1-5./330
392489 78.05-1-34
392089 64.12-2-20
392001 60.18-1-18
392089 59.16-1-5./7300
392800 10.02-3-17
392089 57.7-5-4./501
392489 70.17-3-88
392089 59.16-1-5./1960
392800 20.07-3-19
392403 65.36-2-2
392489 69.06-2-26
392001 60.17-1-17
392621 56.17-2-19
392489 69.06-1-1
392289 20.17-2-17
392800 20.10-2-81
392089 34.11-1-57
392089 64.5-1-30./970
392089 59.16-1-5./1310
392689 49.20-3-35
392621 56.13-2-42
392689 38.20-1-10
392611 32.19-1-5
392089 34.19-1-28
392203 26.07-5-46
392089 51.10-3-74
392689 50.13-2-4.37-2
392607 55.62-1-22
392089 59.15-1-42
392489 68.15-2-79
392489 69.13-2-36
392089 65.6-1-25.4
392489 77.05-2-67
392089 51.12-1-13
392689 32.07-1-7
392611 40.12-1-2
392205 25.14-1-48
392800 15.04-3-8./9901
392689 49.20-3-6.-3
392089 59.7-3-62
392489 77.06-1-1
392089 43.17-1-67
392089 59.6-2-49
392089 43.7-2-29
392611 41.11-2-6.5
392289 26.10-5-34
392089 59.6-1-40
392615 63.18-2-63
392615 62.16-1-39
392617 48.14-1-17
392089 43.7-1-20./520
392089 64.12-1-9
392089 43.17-2-18
392089 43.11-1-61
392489 68.16-6-51
392089 44.14-1-69
392601 47.14-2-27
392403 60.77-1-62
392607 55.71-1-65
392800 15.04-5-79
392089 43.7-1-20./1240
392089 52.8-1-40
392800 15.01-5-17
392689 56.05-3-33
392602 42.19-3-13.5
392403 65.44-1-4
392607 55.61-1-42
392489 70.08-1-2
392089 53.9-1-10
392689 33.12-1-1
392089 34.20-3-13
392489 70.17-2-27
392489 70.14-3-15
392401 71.38-1-15
392615 62.12-2-24
392607 55.45-1-38
392609 33.05-1-19
392089 52.6-2-5
392203 26.08-2-38
392089 53.13-2-24
392689 42.11-2-10.14
392089 34.6-2-7
392603 29.84-1-2
392089 51.18-2-43
392205 25.17-3-17
392689 33.20-1-1
392289 25.20-2-10
392089 64.18-3-44
392089 63.7-4-3
392201 27.54-2-51
392089 43.7-1-19./860
392089 43.14-1-34
392603 38.35-1-3
392289 25.15-2-10
392089 43.9-1-1
392621 55.12-1-4.-5040
392089 34.12-1-2
392689 56.07-4-3.-1
392489 77.11-2-82
392689 57.09-2-7.-114
392605 50.79-2-16
392089 58.20-1-77
392089 42.16-2-27
392089 52.19-1-11./860
392611 41.12-1-12.2
392800 10.03-2-51
392689 56.11-2-73.1-112
392089 57.7-5-5./200
392689 42.11-2-10.12
392489 68.15-1-15
392489 77.11-1-37./52
392089 52.5-1-59
392089 63.8-2-49
392089 63.8-3-9.2
392289 25.15-3-40
392089 64.14-4-88
392615 56.20-1-22
392489 78.17-1-33
392689 50.07-5-17
392602 50.07-2-8.-20
392800 14.04-5-28
392489 68.16-6-40
392203 26.11-2-61
392089 58.11-3-2
392689 50.15-1-21
392689 56.16-1-12
392605 49.67-1-1.-277
392800 20.05-3-2
392089 44.6-1-10
392613 49.08-1-36
392089 43.18-1-50
392603 29.52-1-3
392089 58.9-2-26
392289 25.16-4-53
392689 56.06-2-5
392089 34.18-1-26
392407 66.61-1-5
392489 69.06-2-52
392611 41.05-1-10.2
392089 58.17-1-33
392601 47.18-3-36
392615 63.09-1-9
392607 48.71-1-26
392489 69.09-5-60
392489 74.17-2-38
392607 55.72-1-3
392607 55.55-1-8.-1515
392089 51.7-4-4
392089 64.10-2-58
392489 69.08-1-16
392089 64.12-2-53
392089 64.18-3-23
392089 63.8-2-20
392607 54.34-1-1
392689 50.11-1-28
392689 42.11-2-4.-104
392605 57.24-1-14
392089 43.19-3-7./3010
392489 69.19-1-57
392689 49.19-6-19
392489 70.13-2-7
392089 64.7-1-9.37
392089 52.19-1-11./1360
392201 26.16-1-15
392617 48.12-1-33
392089 51.11-1-69
392603 38.66-1-17
392089 51.16-3-50
392615 63.09-1-13
392601 47.18-1-29
392615 63.13-1-9.-3050
392489 68.15-5-82
392615 63.10-2-3.9
392089 64.7-1-16
392089 64.11-2-53
392089 44.6-1-7
392617 40.19-1-36.2
392089 59.7-2-48
392602 42.19-3-60
392089 34.20-4-36
392089 63.7-1-12
392089 43.16-2-38
392089 51.8-1-33
392489 77.15-2-38
392089 51.9-1-49.1
392089 64.14-1-25
392605 57.47-1-40
392403 60.78-1-38
392800 9.00-1-2
392089 52.11-2-5
392611 41.16-1-72
392689 50.14-2-26
392689 57.05-2-20.-1
392489 74.13-4-19
392609 32.12-1-30
392289 25.15-1-21./4190
392602 42.19-3-87
392089 34.13-2-22
392689 41.18-2-6
392089 51.15-2-37
392602 42.19-1-95.-105
392089 51.18-2-32
392089 44.18-1-67
392800 10.02-3-29
392289 24.16-2-42
392617 40.19-1-27
392800 15.03-1-10
392621 62.06-1-86
392489 77.16-1-20.6
392689 56.08-4-32.-3
392089 42.12-2-34
392089 34.15-2-8
392603 30.45-1-7
392489 77.14-1-7
392607 55.55-1-8.-1507
392289 18.00-1-33
392089 43.18-3-27
392289 26.05-1-43./1000
392203 26.10-4-61
392089 44.7-1-69
392003 57.24-2-4
392689 56.06-3-18
392089 63.12-1-43
392289 25.08-3-5.6
392089 44.12-1-4./180
392601 47.18-3-46
392201 26.43-2-1
392089 59.18-1-20.1
392489 68.11-3-70.2
392605 56.68-1-6.-6070
392800 15.02-1-33
392615 62.16-1-26
392689 38.14-2-11
392089 52.11-3-28
392615 67.08-2-30
392489 69.16-1-12
392489 65.16-1-1.1
392001 60.17-3-27
392689 56.11-2-90
392689 50.11-3-62
392407 66.54-1-11
392689 50.10-4-21
392689 56.07-4-54
392611 41.11-1-89
392201 26.35-1-10
392089 65.6-1-16
392689 50.14-4-58
392605 50.78-2-4
392615 63.13-2-55
392289 25.15-1-20./2910
392603 30.77-1-1
392621 61.12-2-43
392615 62.19-2-64
392489 73.06-1-5
392089 59.20-1-12./440
392289 25.19-3-1./1708
392289 25.16-4-7
392689 57.13-1-3.1
392089 34.19-3-49
392089 58.9-2-6
392489 77.08-1-43
392401 71.38-1-4
392800 15.04-1-14
392800 10.04-1-72
392089 43.16-2-1
392489 69.13-2-52
392203 20.19-1-50
392089 51.13-1-41
392689 49.15-2-35.1-3
392089 34.19-2-55
392089 59.16-1-5./3360
392089 51.11-2-41
392800 15.02-2-12
392607 55.62-1-11.-2080
392621 56.19-2-69
392489 68.12-4-16./2197
392201 26.16-1-13
392489 77.08-3-1
392089 34.13-1-52
392489 68.19-3-55
392203 26.06-5-5
392089 44.18-2-67
392489 77.20-1-18
392203 26.07-7-73
392689 50.10-5-5
392089 57.8-1-7./960
392089 51.13-4-29
392617 48.13-2-20
392689 50.10-3-41.2
392489 68.14-2-20.1
392089 34.6-1-64
392289 25.15-1-23.2/850
392605 57.30-1-50
392602 50.07-3-71
392800 20.05-1-17./9901
392089 65.11-1-53
392607 55.61-1-25
392289 26.09-4-61
392605 57.54-1-59
392089 64.15-2-49
392689 32.07-1-16
392489 65.17-1-9
392489 68.20-5-56
392621 55.20-1-37
392621 55.12-1-4.-1100
392089 57.11-1-81./1300
392089 43.10-3-53
392615 67.08-1-29
392201 27.37-2-25
392800 15.01-5-32
392607 55.45-2-1.2
392089 63.12-2-16
392201 27.18-1-1.3/3406
392605 57.69-1-1.-1402
392689 56.12-2-22.-20
392403 60.78-1-24
392489 74.13-1-1
392689 49.19-4-22
392621 61.16-1-1
392089 64.12-1-35
392089 64.10-2-26
392403 66.30-3-18./220
392089 64.5-1-25./2070
392689 49.11-2-36
392089 52.6-1-59
392201 27.18-1-1.2/1404
392489 74.18-2-56
392607 54.60-1-34
392615 63.13-2-33
392089 59.16-1-5./6550
392613 42.09-2-5
392611 32.20-1-26
392289 26.10-5-8.5
392089 43.15-1-53
392089 59.6-1-43
392689 49.17-2-21
392605 56.68-1-4.-2240
392800 19.02-2-55
392089 44.17-1-65
392089 50.16-2-20
392089 52.19-1-50
392689 56.15-1-43.-3101
392689 56.06-2-39
392689 41.18-2-30
392689 41.14-2-14
392289 24.16-2-14
392605 49.75-1-3
392489 70.13-2-68
392089 34.19-3-60
392619 49.20-1-18
392800 20.11-2-28./10
392201 27.54-2-38
392089 52.10-2-1
392689 56.12-3-10.-2
392689 42.18-3-25
392403 65.44-1-24
392689 56.07-4-11
392089 42.8-2-52
392689 41.19-2-52
392489 73.05-1-89
392089 64.7-1-57
392089 51.18-1-29
392800 15.20-1-19
392603 30.77-2-8
392605 49.67-1-1.-155
392201 26.43-2-29
392089 65.11-1-35
392621 55.12-1-1.-6016
392201 27.18-1-1.5/101
392203 20.19-5-77
392203 20.19-8-14.2
392001 60.17-2-82
392489 74.14-1-28
392401 71.54-1-6
392617 48.12-1-21
392621 55.15-2-86
392621 56.18-1-28
392405 75.38-1-28
392689 50.15-3-17
392603 29.68-2-21.1
392602 50.07-1-7.1
392609 33.13-1-39
392621 56.13-2-69
392617 48.13-2-28
392489 74.14-1-34
392689 41.18-3-74
392621 55.15-3-26
392601 47.14-1-8
392289 26.10-5-4
392689 42.11-2-31
392089 51.15-1-78
392605 50.70-1-22
392289 25.19-3-55
392089 44.20-4-15
392607 54.52-2-9
392800 15.02-1-8
392089 44.12-2-11
392089 43.18-3-4
392089 52.8-1-57
392489 77.08-5-41
392089 58.13-1-22
392489 68.11-2-15
392407 66.53-2-18
392001 60.10-1-15
392689 56.11-2-50
392689 50.10-2-23
392489 74.05-1-43
392407 66.70-2-22
392089 59.16-1-5./9060
392201 26.34-2-23
392489 74.13-3-29
392089 59.16-1-5./890
392089 51.7-4-28
392489 74.13-1-58
392489 77.10-2-28
392689 56.08-3-31.-2
392089 35.15-1-68
392489 70.09-3-2.4
392489 74.06-1-50
392611 41.08-1-14
392089 58.5-3-47
392289 25.15-1-27
392489 70.17-2-2
392403 66.38-1-52
392689 55.10-2-26.2
392607 55.47-1-9.-1801
392489 68.19-3-8
392089 44.15-3-50
392602 50.07-2-15.4-1501
392089 59.20-1-12./390
392203 26.07-7-42
392607 54.60-2-36
392089 51.11-1-7
392489 68.20-5-45
392489 78.17-1-38
392403 66.21-1-53
392089 63.8-2-69
392089 43.7-1-19./790
392089 64.16-2-17
392615 62.07-1-49
392689 49.20-4-22.1-2
392621 62.06-2-52
392089 51.8-2-19
392089 44.11-2-22
392689 49.11-2-55
392602 50.07-3-50.1
392800 15.04-5-70
392605 57.69-1-1.-1702
392689 57.18-2-32
392689 50.15-2-61
392621 61.12-1-22
392489 77.11-2-96./2
392489 77.08-1-14
392089 64.14-4-81
392489 74.10-1-35
392089 52.11-4-15
392489 70.14-3-23
392689 49.15-3-41.-212
392489 70.05-1-4
392605 49.67-1-1.-50
392403 60.77-2-48
392089 58.9-1-29
392089 52.14-3-6
392205 25.13-1-30
392689 57.05-2-37.-3
392489 68.16-1-45
392489 68.16-2-56
392621 61.07-3-6
392089 58.8-1-22
392800 20.06-1-74
392089 43.14-2-7
392289 25.15-1-17.1/920
392407 66.78-1-3.2/2
392089 58.6-2-30./230
392689 49.10-1-30
392089 57.8-1-6.1/630
392689 56.16-1-1.-2103
392689 56.15-2-1.-1616
392089 58.14-1-41./970
392602 42.19-3-70
392089 57.11-1-81./360
392607 54.51-1-2
392089 35.19-1-48
392205 25.13-1-37
392689 47.08-1-1
392089 52.6-1-64
392089 44.12-2-77.16
392489 69.13-2-31
392603 38.42-1-2
392403 66.30-1-16
392489 77.11-1-62
392407 66.53-2-29
392689 38.14-1-3
392001 60.17-1-5
392089 57.7-4-14
392089 52.19-1-11./760
392089 51.8-1-41
392289 25.16-3-3
392689 57.18-2-3
392489 68.12-6-2
392089 44.8-1-70
392403 66.22-1-26.1
392613 42.17-1-33
392089 57.11-2-26./234
392621 61.08-2-3
392689 50.13-4-26
392607 48.79-1-10
392689 56.20-3-42
392689 50.17-1-26.-1
392605 50.69-2-32
392605 57.53-1-10
392489 68.15-4-34
392800 15.01-4-44.3
392089 34.17-1-1.47
392689 57.18-2-40
392689 49.19-5-85
392800 20.02-11-31./107
392201 26.34-1-55
392089 59.16-1-5./5460
392203 26.05-2-97
392201 26.34-1-53
392605 50.71-1-51
392607 55.61-1-86
392089 59.16-1-5./9290
392689 50.11-2-11
392289 25.15-1-17.2/1130
392089 65.5-1-78
392489 69.12-1-7.14
392489 68.07-3-66
392800 20.08-1-13.1
392617 48.12-1-47
392689 56.08-5-47
392800 15.04-5-74
392489 80.05-1-1
392489 77.07-2-9
392089 51.7-4-67
392611 42.05-1-9
392607 55.71-1-44
392089 34.10-1-31
392403 59.84-1-9
392489 74.06-1-35
392621 62.09-2-1
392689 56.06-2-33
392621 55.16-2-2.6
392611 41.12-2-8
392619 56.07-1-1.20-3
392489 70.14-4-23
392089 50.20-3-79
392689 42.19-2-36
392800 15.04-5-68
392089 64.16-1-16
392403 66.39-1-3./801
392489 68.20-4-15
392607 55.62-1-14
392617 48.14-1-59
392089 52.12-1-77
392089 57.19-2-4./1380
392613 50.05-1-17.3
392089 43.14-2-64
392607 55.61-1-32
392089 57.12-1-3.2/810
392621 55.12-1-1.-1005
392689 38.18-1-3
392603 30.77-2-6
392089 57.12-1-3.2/490
392689 56.08-5-22.2-1
392001 60.13-2-4
392615 62.16-1-37
392205 25.10-1-4
392089 57.8-1-7./680
392089 34.20-4-49
392289 20.13-2-67
392602 42.19-1-90
392489 69.07-1-19
392603 29.76-2-11
392605 56.60-1-2
392800 15.19-1-13
392089 44.7-1-26
392089 63.8-2-31
392489 74.06-1-2
392489 77.08-2-47
392617 48.15-2-12
392089 51.10-3-65./18
392689 49.14-1-12
392489 70.14-2-47.9
392201 26.35-2-27
392689 50.10-5-31
392603 39.22-2-26
