322400 70.16-4-6.100
322800 1.15-1-69.100
324889 38.00-1-81.000
322800 29.17-1-11.000
322605 67.20-1-21.000
325000 51.00-1-30.000
320500 104.48-2-55
324889 27.02-1-64.000
320500 104.6-2-13
320500 104.14-3-54
324889 1.02-1-14.000
325000 52.00-1-1.229
322200 162.00-1-14.110
320500 90.82-1-70
324600 177.00-1-37.100
324089 37.00-1-57.110
324889 6.02-3-9.010
324200 121.00-1-5.111
320500 90.20-1-43.100
323689 11.00-2-50.050
324089 35.00-2-23.200
322400 98.19-1-15.000
322400 56.04-2-50.000
324400 159.00-1-14.100
324400 159.00-1-6.210
324400 144.00-3-23.000
324200 121.00-1-7.000
320500 104.14-3-53
324400 88.13-1-31.110
320200 84.05-1-5.1
320500 104.42-2-64.100
324889 15.01-1-17.110
322800 29.14-1-47.000
322800 41.08-1-88.000
320500 104.10-1-59.100
323289 128.00-1-21.000
323000 104.18-1-10.100
324400 145.00-1-28.000
322000 109.00-1-85.200
324889 15.00-1-17.000
324889 28.03-1-2.052
322400 140.00-1-18.200
324400 131.00-1-20.110
322800 41.15-1-997.100
322800 41.12-4-48.000
320500 104.9-2-48
324600 168.16-1-3.170
322400 98.13-1-41.210
322400 98.13-1-9.000
324889 26.00-1-28.300
320500 104.50-2-59
323000 104.18-1-27.000
322800 41.12-2-39.000
323601 32.18-1-30.000
324889 28.13-1-96.000
320500 104.6-4-61
322400 70.11-1-29.000
320200 71.17-1-13
320500 104.7-1-46
324400 102.00-1-40.110
322605 68.13-1-25.000
323689 33.00-1-1.120
320200 71.17-2-11
322400 69.00-1-4.120
322800 29.07-3-9.000
322689 95.00-1-33.200
323603 44.10-2-87.000
324889 27.08-2-248.000
322200 187.00-2-47.200
323400 72.00-1-36.000
323601 32.18-1-47.000
324400 101.00-3-37.123
320500 104.7-4-21
320500 119.16-1-8
322800 41.10-1-337.000
325000 65.10-1-25.000
322689 80.00-1-49.200
322800 17.00-1-48.000
324089 46.00-3-17.200
324400 145.16-1-2.100
323400 59.00-1-45.111
322200 186.00-2-2.000
322400 125.16-1-16.000
324089 25.00-1-6.100
322800 29.18-1-25.000
320200 84.05-4-49
323689 3.16-1-27.000
323889 200.00-1-30.000
323289 157.00-1-12.100
323689 3.16-2-45.000
322400 112.02-1-93.100
322689 67.00-1-1.311
324089 23.00-1-71.000
322689 54.00-1-42.100
320500 104.66-1-39.100
320500 104.42-1-1.100
322605 67.20-2-79.100
322000 123.00-1-3.000
323603 44.06-1-21.100
320500 104.14-1-70
323289 129.00-1-23.120
324889 26.02-1-42.000
323289 156.00-1-63.010
322689 54.03-1-17.000
322800 41.08-1-24.000
324600 167.00-1-32.200
323889 203.00-1-50.120
323000 133.11-2-25.000
324089 48.00-1-26.120
320500 104.50-2-50.200
324001 48.13-1-4.200
320200 84.78-1-42
320200 70.20-1-35.1
323289 127.73-1-66.310
324889 27.02-2-11.000
322200 186.00-1-9.110
322200 174.15-1-29.000
323000 133.20-1-1.000
323601 32.13-2-21.000
323000 161.00-1-71.000
323889 200.00-1-97.100
324001 47.12-1-54.000
322605 67.19-1-48.000
320200 70.68-2-17
324003 34.19-1-29.000
324200 135.00-1-57.200
320500 104.19-2-53
323889 192.00-1-7.110
323689 21.00-2-28.000
324089 36.00-1-23.000
324889 28.04-2-38.000
322400 69.00-1-29.130
324801 28.06-2-33.000
324400 145.16-2-36.000
324003 46.07-1-37.000
320200 84.05-2-26
324400 158.00-3-4.300
324889 16.10-2-12.000
323289 127.11-1-16.100
323689 11.00-1-28.000
324200 149.00-1-84.100
324801 28.06-2-47.000
324200 149.00-1-56.000
322800 41.12-4-75.100
324600 176.00-1-32.000
320500 104.11-2-57
322400 70.06-1-67.000
320500 104.7-5-62
320500 104.6-3-39
325000 65.00-2-19.120
323601 32.13-2-43.000
323889 194.00-3-15.110
324089 36.00-2-8.200
320500 90.83-2-41
324889 15.01-1-26.100
325000 66.00-1-39.200
322400 97.00-1-8.120
324889 5.02-2-36.000
324889 16.00-1-15.110
323289 141.00-1-19.170
322400 111.00-1-71.130
323289 113.00-1-9.100
320500 104.27-1-4
324001 47.08-1-86.000
324400 160.00-1-20.000
320500 119.7-1-12
320200 84.05-1-30.1
324200 135.14-1-31.100
324200 108.00-1-2.300
320200 70.75-1-52
322000 110.00-1-14.000
324801 16.18-2-36.000
323400 85.00-1-28.100
322400 139.00-1-64.200
322400 96.00-1-47.200
320500 104.8-2-43
323000 103.00-3-49.300
320200 83.16-3-68
324889 16.00-1-40.000
322000 124.00-2-9.120
322400 112.04-1-2.161
323289 127.07-1-14.000
320500 104.7-4-7
322800 41.08-4-32.000
320200 70.16-3-40
323689 33.00-1-9.000
323289 141.00-1-65.210
323000 133.00-1-35.150
322000 137.00-1-30.220
324889 15.00-1-58.000
322200 180.00-1-33.000
324600 184.00-1-46.210
320200 84.17-1-75
323603 44.10-3-21.000
324889 7.01-2-1.000
323289 142.00-1-11.211
324889 6.00-1-66.200
323689 34.00-1-21.000
320200 98.21-1-58
320500 104.57-2-32.1
322800 41.28-1-17.000
320200 71.13-3-24
320200 83.08-2-24
324889 15.03-3-8.000
324001 48.05-2-41.000
324089 36.00-1-16.000
