163289 88.-1-7.200
164400 383.-1-44
162089 480.-6-2
162089 470.-3-9
165600 69.-8-13
164889 139.-1-31
165400 223.-3-3
163600 25.-1-4
165600 69.-5-5
163800 193.-2-12
164689 444.-2-15
164801 98.75-4-7
163600 42.-2-24
164400 386.-1-6.700
164801 98.83-6-2
162001 490.60-10-16
164889 98.-1-13
165600 68.-3-20.210
163600 42.-2-17
165089 120.2-7-34
164889 126.-1-26
162400 100.-3-14
162600 49.-1-20
162400 114.-2-40.100
163289 72.-1-10
164801 98.83-6-10
162001 490.75-1-1
165089 120.4-1-14
164689 468.-1-5.100
162001 490.68-10-1
165400 224.1-1-53.300
162400 131.-1-15.100
163401 61.9-1-5
162600 78.-2-15
165200 463.-3-62.300
164889 184.4-2-6
162200 80.-2-2.700
162200 109.-4-5.600
162200 
165200 454.-1-1
164200 39.-4-3
162089 489.-2-3
162200 80.-2-5.800
165200 442.2-2-28
164200 5.-1-31.400
165600 68.-2-12.200
162001 480.73-4-8
164200 66.-1-16.200
163401 61.13-1-9.100
165200 463.-3-20
163489 74.-2-2.200
165089 121.-1-1
164801 98.73-6-8
164601 446.68-3-14
164200 39.-4-2.200
162400 146.2-3-7
162800 152.-2-3.100
165400 224.1-2-47
165200 453.3-2-7
164801 112.42-3-1
162400 128.-2-8.100
162600 18.1-2-11
163800 149.-2-8
164601 446.76-7-3
163600 56.-13-6.600
163289 12.-1-12.800
163489 88.-4-4
164200 21.-2-4.300
164200 6.13-5-1
162800 196.-2-12
164689 484.-2-1.600
164689 435.-3-2
164689 422.2-1-27
164200 22.-2-14.100
164889 142.-1-20.100
165400 224.1-3-34
164400 309.4-2-3
164689 435.-4-89.300
162001 490.68-10-9
162600 78.-3-38
162001 490.74-1-2
164689 446.-2-6.200
164889 169.-1-1
162089 510.-1-57
165200 474.-1-25
164689 477.-1-4
164889 184.-2-3
163600 56.1-1-18
164200 5.16-2-2.300
163289 73.-2-19
164689 446.2-1-1
164689 446.-5-11
164889 113.-3-48
165089 107.-1-11.110
165400 285.-1-18
164889 112.-3-9
162800 150.-1-17.130
164689 468.-2-5
165200 442.2-6-3
165200 431.4-2-28.200
164689 483.2-2-4
162089 491.-6-20
164601 446.68-6-24
164889 84.-1-23.200
164000 229.2-2-21
162001 490.83-6-5
164200 21.-3-15.400
163800 164.-2-8
163289 13.-1-2.200
164889 113.-4-6
165600 55.-6-7.100
165600 55.-3-16.100
164601 458.21-1-1.200
164601 447.69-5-2
162600 36.4-2-5
164889 170.-1-47.300
163600 57.-2-9
162089 480.-2-9.200
164601 446.60-9-2.200
164889 140.-1-47.200
165600 23.-1-5.800
164689 435.-4-2
163800 194.-2-5.500
164689 467.-2-17
164801 112.24-1-13
162200 122.-2-14.600
162200 137.-2-7
162400 132.4-2-2
164801 98.57-1-14
162400 132.2-1-15
164889 99.-1-51
163800 149.-4-7.200
162600 50.1-1-2
163289 73.-2-2.100
164601 457.41-2-2
165600 81.-1-3
163289 44.-2-5.200
164000 213.-3-1
164889 85.-1-30
164689 412.-1-19.900
162400 104.-1-4
163600 70.-1-14
162001 480.58-3-6
165200 473.-2-20
164000 231.-1-19.700
162400 202.76-1-4
163289 59.-2-4.100
162400 187.-3-10
164601 457.35-1-15
164000 259.-2-3
164889 113.-2-23.120
163401 61.13-10-43
164801 112.36-2-3
162001 490.59-5-4
163489 48.-1-2.300
162600 18.1-2-9
164689 434.-1-33
165200 331.-1-1
164889 141.-1-35
163800 164.-1-6.300
165200 442.2-5-4
164801 98.72-5-5.200
165089 92.-1-19.100
164601 447.61-2-6
164400 354.-1-9
164200 6.14-1-10
162089 480.10-3-1
162400 132.-1-12
163000 367.1-2-31
162400 187.-4-4.800
164689 433.2-1-3
164689 422.-2-17.200
165400 224.1-2-38
164801 112.41-12-9
163800 162.-1-4
164200 6.13-1-2.300
162001 490.51-2-2
164889 127.-3-6
165600 67.-1-8.200
164400 309.4-3-9
165600 68.-4-8.200
164400 326.-1-17
164601 447.77-4-1
162200 96.-3-8
162400 146.2-1-4
164000 230.-4-4.100
164601 447.77-8-18
162200 124.-1-6
162400 118.3-1-1.200
164801 112.39-3-8
164200 38.-3-4.100
164689 435.-1-17
165089 120.2-7-19
164801 112.36-2-9
