243401 75.5-1-32
242689 91.-1-19.12
244089 199.-1-23.2
243001 88.13-1-22
242800 109.35-1-4.1
243289 36.-2-61.2
242089 54.-1-6.3
242400 129.-1-9.22
243401 75.9-2-2
244800 152.-1-1
244400 207.-1-6.2
243889 204.-1-41.111
242289 9.-1-2
243689 133.-1-6
243801 203.6-3-27
244089 208.-1-40.3
243289 27.-1-50
244689 176.-1-19
242001 34.5-1-64
243801 203.7-6-8
243489 85.10-1-33
242601 80.12-2-30
242089 35.9-1-35
242400 129.-1-49.21
242800 126.-1-5.21
242800 110.69-1-12
244689 148.-1-29.115
243489 65.-1-69.63
244800 141.-1-15.16
244001 184.13-1-65.2
242201 7.12-1-25
244800 193.-1-9.1
243401 75.9-2-6
242001 34.7-1-42.3
243689 157.-1-25.120
245000 147.-1-33
243201 37.9-1-19
245200 51.-1-23.113
242689 100.43-1-6
243689 123.-1-2.2
245200 39.-1-20
243801 203.10-2-36
242201 7.8-3-74
245000 186.-1-22
243489 74.40-1-16
244089 208.-1-70
242601 81.9-2-39.12
243801 203.7-1-66
243401 74.12-1-8
243089 88.-2-24.1
242089 34.17-1-14
242689 89.-1-11.2
243489 92.46-1-6
242001 34.14-1-67.1
245200 69.12-1-25
242289 21.-1-40
244689 176.-1-53.111
243489 74.53-1-4
245000 174.-1-16
242289 13.-1-52
243201 37.10-3-6
243489 85.-1-64.2
243801 203.6-3-14
242001 34.6-3-34
243601 106.19-2-12
242689 63.-1-40
243489 85.10-1-43
243489 65.65-1-9.2
244400 183.-1-42.1
242400 111.-1-3
243601 106.10-2-15
242201 8.9-3-13
244001 183.12-1-36
243489 65.-1-15.24
244800 151.-1-12.312
242089 55.-1-16.411
243889 204.-1-15.117
242400 110.55-1-6.111
243201 37.10-2-80
243889 189.-1-28
243289 27.-3-9.111
243489 74.69-1-10
243801 203.16-1-4
242001 34.10-2-23.1
242400 119.-1-45.7
244089 186.-2-3.1
242400 110.55-1-7
242089 35.10-1-18
242289 7.-1-14.211
243089 79.-1-50.1
244089 207.12-2-21
242689 71.-1-10
242201 8.9-3-37.1
242601 81.6-1-7
244689 162.-1-19.112
243401 74.12-1-17.3
243289 48.-1-23.1
243601 106.10-2-11
243601 106.14-1-19.1
245200 70.-1-22.72
243601 106.15-1-26.1
244200 222.-1-24
244089 207.12-1-43
245200 39.-1-15.21
242689 81.-1-32.114
244689 161.-1-1.112
244800 164.-1-54.2
244089 170.-1-51.2
243601 106.18-5-44
245200 39.-1-21.111
242601 80.16-1-54
244800 178.-1-5
244689 163.-1-3.12
243289 38.-1-13.122
242400 110.-1-5.21
243401 75.5-2-23
243401 75.5-2-73.11
243689 115.-1-39.1
244001 184.9-4-34
245200 70.-1-62
242289 23.-1-11
243801 189.19-2-44
242689 81.-2-22
243489 74.8-2-94
243089 87.-1-26.116
245000 188.-1-6.413
242201 2.20-1-15
245000 159.-1-14.1
242601 81.5-1-76.5
242601 80.12-4-44
243089 96.-1-36.47
242001 34.10-2-44
243001 87.16-1-26
242089 35.-1-27
244400 197.-1-59
244089 184.-1-11
243489 93.-1-14
243801 203.7-6-7
244689 138.-1-6.4
243601 106.6-1-9
244089 185.-1-42.111
242400 129.-1-23.11
244400 183.-1-61.11
244689 137.-1-34.21
244800 164.-1-31.2
245200 30.-1-4.22
244800 140.-1-63.2
243489 67.-1-41
242001 34.6-3-57
245200 50.-1-13.2
243489 85.10-1-42
243801 203.15-1-20
242689 82.68-1-5
244800 164.-1-9
245200 32.-1-29
244001 184.9-2-23
243801 203.11-2-19
243689 143.-1-19.1
243601 115.7-1-8
245200 31.-1-29.113
244800 140.-1-7.112
242689 91.83-1-3
242800 127.-1-2.116
245200 61.18-1-20
243201 37.10-2-12
242601 80.7-1-45
244689 137.-1-79
244400 207.11-1-1
244689 175.-2-35
242089 34.-1-9
243689 133.-1-4.22
244400 197.-1-34.22
245200 30.-1-31.122
243801 203.11-3-52
242089 33.20-1-6
243689 156.-1-24
243489 93.-1-40
244200 201.-1-36.11
244089 208.-1-40.1
243289 27.-3-51.7
243489 65.72-1-9
243889 204.-1-54
243201 37.13-1-29.2
243401 75.14-1-3.23
242001 34.9-1-21
243489 83.54-2-5
242800 135.16-2-4
244800 151.-1-56
243089 79.-1-26
243889 190.-1-11.1
243801 203.7-5-55
243801 203.6-1-74
