382200 91.-2-26.111
382400 155.14-21-6
383689 62.-3-12
383800 136.-6-3.131
382400 166.19-2-13
382400 177.8-4-3.21
384000 147.4-1-7
384489 210.1-1-12
382889 27.-1-4
383200 122.12-2-17
382889 37.-2-46.2
382400 155.14-7-8
382400 155.14-6-10
384401 198.20-3-38
383400 68.-2-32
382400 144.10-2-3.4
383200 124.-2-25
382400 154.4-9-11
383689 53.-1-14
382600 86.-3-11.3
382400 155.13-6-18
381700 101.22-10-13
381700 101.40-4-6
383089 221.-6-20.15
383800 115.-3-2
383003 193.-3-24
382889 46.-1-11.2
382889 48.-1-30
383200 124.5-8-7
384000 158.2-1-7
383689 54.-1-2.133
384289 41.-1-72
382400 155.68-1-40
382200 113.-5-31.2
384289 11.-1-28.2
382600 76.-2-4.1
383689 64.-3-3.2
381400 143.67-2-2
382600 105.-1-25
384201 32.5-3-7
383689 54.-8-18
383200 123.9-1-7
382200 101.12-7-9
381700 112.37-4-7
384489 210.1-6-5
384489 190.1-9-20
382200 113.3-1-4.5
381700 101.22-3-3
382600 84.-1-31
381700 101.67-4-12
382801 27.10-7-2
382600 76.-2-24.32
382400 166.16-6-21
382200 103.-5-2.2
382400 178.-1-14.112
384600 195.-2-69.2
382200 101.8-19-15
382889 9.-1-4.12
383200 123.32-1-8
384000 158.4-2-1.1
381700 90.79-5-35
383800 138.-1-31.1
381700 101.32-5-20
381700 112.76-11-3
381700 101.51-1-14
384289 70.-1-1.113
384489 188.-3-2
384000 160.-1-9.131
382889 17.2-5-5
384489 221.-4-5.118
383689 52.-2-6.201
381700 112.21-12-23
381700 90.63-5-8
382400 168.-2-7.2
381700 90.62-6-11
381400 143.68-6-12
382400 155.6-1-24
382200 101.8-19-4
383200 124.5-4-22
381700 101.41-3-1
381700 111.68-1-1
381700 112.75-7-1
382889 36.-1-17
382801 27.15-13-8.1
381400 144.22-6-3
384401 198.16-1-19
384489 200.3-2-7
383689 45.-2-19.5
383800 127.-1-57
384489 199.4-3-27
384000 159.1-2-4
382000 152.-4-2
382600 65.-1-17
382889 26.-1-3.122
383400 98.-1-12.1
381700 101.25-1-16
382200 102.5-2-21
383200 144.25-3-2
381700 111.44-7-12
382600 65.-1-8
384489 177.16-2-11
382000 152.-3-6
382400 166.14-10-1
384489 218.3-3-4
384600 195.-3-3
384289 20.18-1-20
383689 14.-2-12.12
381700 70.64-2-3.1
382000 119.-1-14
381400 144.45-10-9
384000 147.4-1-3
384489 210.3-1-2
384289 60.-1-13.12
384289 70.11-3-34
383200 135.13-5-12.1
383200 135.13-8-12
384000 148.-2-25
383800 126.-1-54
384000 147.1-3-14.1
382200 112.12-1-25
382801 27.18-3-7
382889 57.-2-7.21
384000 170.2-1-7
382200 103.-7-30
382400 166.20-17-3
382200 103.-11-17.4
384489 218.-7-1
382889 17.-3-3.2
381700 80.64-5-9
381700 101.81-1-9
382889 36.-1-5.2
384489 201.16-1-7
382200 91.4-4-2
384489 189.1-10-11
382600 66.3-3-17
383200 113.17-4-6
382801 27.19-9-3
383200 135.9-6-12
384289 20.-1-19
384489 201.16-1-33.2
382889 38.-1-4
381700 111.52-8-10
384489 199.-6-20
381700 101.58-5-6
383200 145.6-6-4.5
384000 158.-2-2.29
384000 158.-2-2.33
383200 135.-2-33.125
381700 112.77-1-10
381700 101.31-8-4
384289 23.-2-2.111
382400 155.14-4-17
382200 101.16-3-17
383089 202.-3-16.22
381400 144.69-1-13
383089 202.-3-8
383089 222.-1-13.2
381700 112.23-2-26
383200 124.6-8-6.2
383200 133.-2-14
382200 101.8-19-13
384489 211.-2-1.11
381700 90.23-10-7
381400 144.26-4-3
384000 159.1-1-6
383689 42.-2-1.1
381700 112.59-1-14
383200 133.-2-8
383200 123.10-2-3
383800 126.-2-8
382200 82.-2-4.2
383689 32.-5-14.222
382400 155.13-1-6
383200 135.-2-33.132
381700 90.54-1-21
381400 133.80-2-11
383689 43.-2-22.13
382200 82.-2-55.3
383089 170.-3-8.117
382200 92.-4-33
384489 199.-1-12
382801 27.15-6-9
382600 66.3-2-2
382000 130.1-5-16
382400 155.-13-6.11
382889 16.-1-8.1
384000 148.-7-41
384489 208.-6-18.15
381700 112.50-4-11
382400 155.13-11-14
384000 150.-2-8.12
384489 201.12-2-8
381700 101.77-9-18
384289 32.1-1-3
382600 84.-1-27.22
382400 155.18-1-1.1
383689 45.-2-2
382400 155.14-23-4
383400 97.2-1-5
381700 80.55-9-4
381700 101.53-9-25
381700 101.73-6-27
384000 147.-2-10.6
381700 90.71-3-4
384489 201.12-6-30
382889 18.-1-6.1
383003 204.-3-1
382889 37.-2-41
383400 87.-1-13.12
384489 200.3-3-31
381700 111.28-7-8
384289 70.15-4-19.2
381400 144.69-1-2.2
382200 73.-1-42
382000 118.-1-14
382889 56.-2-48.112
384600 214.-1-23.21
381700 80.33-3-7
381700 111.44-6-13
382400 145.-1-13
384000 171.-1-11.13
381700 70.80-2-6
384289 61.1-3-2
383200 134.6-9-1
382801 27.11-6-6
384289 70.15-4-50
381700 101.40-4-22
383689 45.-2-12
