43970340001100
M0002690
91841030009200
43020110000300
43962410001100
43953633600400
42950129900800
43951240100100
42950213101300
43952430009700
43953533302300
44962310000100
44940710017700
43953631800400
91662820001400
43953620401400
44942720017300
M0000387
43961130000600
47970410000100
44942830014000
45013440000100
M0000820
44940640601100
42940620100400
M0000818
M0000812
42951110043700
44942830100300
42950122300900
42950211600200
42952340018100
42950122600900
42950320034800
43953530200300
43953634100500
M0002031
M0002544
42951410301500
43953634000900
42950223500900
43941830100200
M0001571
41942830001100
M0001229
42950122300700
43951240100200
43953632900300
M0000209
42950221200600
42950233701900
43941810003500
43952410010700
42950210300100
44940711500300
43953541600100
M0000381
42950120800700
42952310023900
43953541100500
43961320004300
44010410001200
42950212900300
44940640400600
44940640012300
44940711500200
42950223801000
43960910009700
42950213100700
43030110000400
43953543100300
43952430011700
44943340100100
41923030000500
M0007014
M0006559
42950121801100
44933130001800
45990520001200
44940640026200
M0002091
45010220000600
43953620200700
43951510010000
M0006538
42952310033300
43953634301300
M0002908
42951420043500
42942540002600
45010320000500
43953630601800
44940710700700
44940710201000
42950310021800
42951110400400
91841510004500
42952210042600
44940640800300
43953634301000
43940740002200
44943140026400
44940740025100
43953542500900
M0003000
42950114801700
43953542900400
43953540600300
43953543000200
41900410000300
42950122900600
42950211701000
43953542801100
M0006702
43953540600500
43952410028100
43971010000700
42950710038400
44940710800100
43011110000100
91830220002100
M0002648
43953533302400
43953642900200
44943230110600
43960910009800
M0006880
42950212600100
43953632401500
M0000841
42950221000600
42950123500400
44991540000300
45952540000400
43953643500100
44013340001800
43953631701500
42950111500500
43953632401200
43953643400800
43940710015300
43952430009600
43000320000600
42950120800200
43953531903200
45981820000700
42951120028000
42950410100100
43953631800200
43951520017900
42950420200600
42950211501100
43953632300200
44940640700600
42951131000300
44010330000800
43953530300200
M0004190
43942020100600
42951130100600
42950320037700
43953620800500
45973110000800
42950122000100
42950120901700
42950210700100
42950420200700
M0006561
43953645001100
42950219901800
43953632200800
43953632801000
46982210000300
43952410012500
42950212600400
46982020000500
42950211900700
42950221200500
43952410004900
47982140000700
43953644800200
42951110004400
42950212200500
43953631301400
43953533302000
43941810016400
42950210201100
43953634400400
44943210008500
43942330001600
M0001177
91830120000100
45013430001300
42950221100200
43952410002500
43953531902700
42951330039400
43953632000300
42950110300100
43953643301000
42951540036700
M0001435
42950121000200
43953632200400
44943140100100
44943510002200
44940710600200
42950214500600
42950420200300
44943110024500
42950214000900
43000130001100
42923120000700
42950233802700
43940810020700
43940530005300
43940620021200
41930110000500
42950120501400
43953541300200
91841440011300
44941930011500
42950233701600
43953644902100
43953540400100
43940830012500
43953631401700
44951310001400
44940710201400
44942910000500
43953631500200
43953644900800
M0000311
43953620500200
42950121000800
M0004763
