31.21066.0000
82.44073.0000
98.60509.0000
60.34428.0080
92.57115.0350
92.56579.0539
04.02210.0071
82.44003.0025
84.53687.0000
76.42070.0007
92.57105.0361
76.41620.0400
46.28601.0000
82.46152.0000
98.60529.0002
01.00294.0027
20.11218.0006
98.61450.0016
92.57044.0653
82.50430.0010
36.24255.0000
98.60824.0166
01.00010.0000
21.12498.0000
35.23406.0010
82.52629.0230
82.50360.0154
66.37193.0000
92.57049.0020
94.58315.0018
37.24814.0010
98.61165.0000
82.50661.0001
82.52886.0086
92.57213.0000
11.06705.0001
17.09010.0000
03.01279.0000
04.02257.0339
34.23113.0000
44.27281.0888
34.22749.0000
06.03729.0030
81.43154.0615
40.25176.0000
76.41705.0003
82.47632.0118
94.57998.0004
54.32144.0000
82.47188.0661
86.54640.0008
92.56705.0042
82.46279.0326
92.56715.0512
32.21662.0000
11.06620.0020
26.15544.0000
36.24640.0310
11.06712.0000
56.32873.0000
36.24254.0000
92.56572.0018
42.26332.0000
82.52884.0015
33.22244.0509
32.21682.0000
26.15822.0000
82.52629.0465
04.01919.0008
05.03373.0000
46.28491.0000
22.13155.0000
33.22247.0002
48.29285.0000
82.45772.0217
82.44152.0676
81.43188.0775
82.51009.0000
82.52401.0688
92.57229.0544
81.43150.0502
92.57044.0222
82.45772.0602
48.30037.0000
98.60866.0073
48.29419.0000
01.00074.0000
74.41065.0006
82.46647.0000
31.20883.0001
01.00302.0000
19.10540.0020
19.10292.0000
84.53471.0078
84.53734.0182
82.44154.0456
82.44693.0000
05.03096.0000
13.07571.0005
86.54616.0007
98.61601.0139
82.44077.0000
94.58586.0032
19.10830.0010
82.44445.0494
82.47188.0633
16.08757.0030
13.07446.0001
36.24569.0010
94.57816.0010
84.53814.0000
82.45662.0000
04.02326.0000
22.13103.0000
76.42220.0013
82.47356.0000
82.49745.0000
82.49775.0000
33.21820.0001
42.26350.0000
84.53550.0002
82.50095.0794
74.40918.0000
94.58289.0039
13.07430.0000
42.26446.0002
92.57171.0388
82.51590.0000
82.44987.0000
36.24260.0000
48.29316.0190
70.39363.0082
19.10265.0000
66.37009.0316
94.59164.0000
36.24658.0016
68.37919.0000
22.13011.0000
82.48896.0015
82.50778.0010
92.57049.0613
40.25336.0157
66.37000.0088
04.02173.0000
82.47936.0000
04.01622.0000
04.02437.0000
48.29105.0000
66.37010.0786
90.55906.0062
84.53797.0825
40.25655.0099
92.56900.0097
