05060_0R07E0018 0000
05060_0U22 0058 0000
05060_0R03 0047A0000
05060_0R01 0018 0000
05060_0U13A0012AU002
05060_0R03 0017B0000
05060_0U22 0069 0000
05060_0R08 0049 0000
05060_0U02 0035 0000
05060_0R02A0025 0000
05060_0U06 0039 0000
05060_0R03 0015E0000
05060_0R01 0012A0000
05060_0U11 0010 0000
05060_0R07D0013 0000
05060_0U14 0137 0000
05060_0R06C0022 0000
05060_0R07B0007B0000
05060_0R07 0089C0000
05060_0R03B0002 0000
05060_0R05 0019I0000
05060_0R08 0051B0000
05060_0U11 0053 0000
05060_0R03 0015D0000
05060_0U03 0034 0000
05060_0R02A0008 0000
05060_0U14A0029 0000
05060_0U16 0002A0000
05060_0R02B0017 0000
05060_0U05A0015 0000
05060_0R08 0042C0000
05060_0U19A0012 0000
05060_0R05 0035G0000
05060_0R08 0015 0000
05060_0U12 0002C0000
05060_0U04 0008BU013
05060_0R04 0037 0000
05060_0U06 0070A0000
05060_0U14 0025 0000
05060_0R08 0066A0000
05060_0R04 0036 0000
05060_0U09 0010 0000
05060_0R08 0032A0000
05060_0R06 0056C0000
05060_0U11 0017 0000
05060_0R04 0016D0000
05060_0U15 0011 0000
05060_0R02 0017 0000
05060_0U13B0014 0000
05060_0R05 0010A0000
05060_0U13A0050 0000
05060_0U06A0006 0000
05060_0U17 0004G0000
05060_0R08 0044D0000
05060_0U09 0011 0000
05060_0U03 0044 0000
05060_0U06 0081 0000
05060_0R07C0001A0008
05060_0U14 0106 0000
05060_0R08A0004 0000
05060_0R07 0090 0000
05060_0R02 0038D0000
05060_0R03 0030 0000
05060_0U11 0060 0000
05060_0R07 0059I0000
05060_0U06 0002 0000
05060_0R01 0045 0000
05060_0U12 0020 0000
05060_0U19B0006 0000
05060_0U20 0067 0000
05060_0U14 0034 0000
05060_0U03 0032 0000
05060_0R08A0040 0000
05060_0R01 0016B0000
05060_0R08A0068C0000
05060_0R07 0093 0000
05060_0U20 0026 0000
05060_0R06 0035 0000
05060_0U14 0084 0000
05060_0U13 0077 0000
05060_0U13B0025 0000
05060_0R05B000210000
05060_0U10 0009A0000
05060_0U06B0007 0000
05060_0R02B0022 0000
05060_0R03 0021A0000
05060_0U12A0011 0000
05060_0U13 0084 0000
05060_0R08A0056 0000
05060_0U11 0018 0000
05060_0U19 0021B0000
05060_0U20 0081 0000
05060_0U21 0014A0000
05060_0R02D 0003 U028
05060_0U04 0003D0000
05060_0U11 0074A0000
05060_0U05A0007 0000
05060_0R02A0028 0000
05060_0U02 0032 0000
05060_0R06 0012A0000
05060_0R07 0092A0000
05060_0R04 0038A0000
05060_0R08 0055A0000
05060_0U06A0001 0000
05060_0U15 0003 0000
05060_0U01A0009I0000
05060_0U02 0005B0000
05060_0U19 0004 0000
05060_0U01A0002 0000
05060_0R07D0015 0000
05060_0U01 0054 0000
05060_0R04 0004 0000
05060_0R01 0060 0000
05060_0U14 0114 0000
05060_0R02 0003 0000
05060_0R07 0061 0000
05060_0R03 0028A0000
05060_0R03 0014 0000
05060_0U01 0005E0000
05060_0R03 0050A0000
05060_0R07 000810000
05060_0R02 0037B0000
05060_0U14A0083 0000
05060_0U02 0034 0000
05060_0U14A0049 0000
05060_0R05A0012 0000
05060_0U12 0007 0000
05060_0U14A0037 0000
05060_0R02B0007 0000
05060_0R04 0029A0000
05060_0U06 0072 0000
05060_0U14 0153 0000
05060_0R02 0035A0000
05060_0R08 0041B0000
05060_0R06B0013 0000
05060_0R03 0047C0000
05060_0R08A0024 0000
05060_0U14A0031 0000
05060_0U14A0038 0000
05060_0R06 0008 0000
05060_0R05A0002 0000
05060_0R04B0047 0000
05060_0R07 0090A0000
05060_0R08A0015E0000
05060_0R03 0020E0000
05060_0R07 0072E0000
05060_0U14A0065 0000
05060_0R05C0018 0000
05060_0R03A0012 0000
05060_0U21 0014 0000
05060_0U19 0024 0000
05060_0R08 0086A0000
05060_0U15 0011B0000
05060_0U13A0051 0000
05060_0U01A0019 0000
05060_0U12 0006 0000
05060_0R07D0005 0000
05060_0U19A0006 0000
