31080_6- 15
31080_5-  8
31080_2- 23
31080_5- 35-7
31080_5- 29-2
31080_3- 55A
31080_1- 12D-27
31080_4- 12-1
31080_5- 13- 3
31080_6-  5- 5
31080_2- 64-4
31080_5- 14
31080_6- 44D- 3
31080_6-  1-2
31080_5-  ?
31080_3- 35
31080_4- 17A
31080_2- 21D- 1
31080_5- 47
31080_3- 43G-1
31080_2- 12D- 5
31080_5- 18
31080_2- 33-4
31080_6- 38-2
31080_1-  2
31080_4- 30F- 4
31080_6- 38-1
31080_5- 12
31080_3- 71-2
31080_1- 12D-19
31080_1- 12D- 9
31080_2-  8-2
31080_5- 40-2
31080_8- 10
31080_2- 12
31080_7- 14
31080_4- 16D- 1
31080_2- 14D- 6
31080_3- 64- 9
31080_8-  8T 7
31080_2- 21D-12
31080_3- 15D- 6
31080_3- 66-3
31080_1- 12D-16
31080_2- 67
31080_3- 31
31080_2- 69-2
31080_6- 32
31080_5- 13-12
31080_9- 10
31080_6- 48B
31080_3- 56
31080_3- 39-2
31080_4- 39-5
31080_9-  6
31080_9-  1-1
31080_2-  8A- 2
31080_3- 13
31080_7- 10
31080_7- 28
31080_2- 75E
31080_3- 42-1
31080_1-  1A
31080_2- 22
31080_6- 33
31080_2- 13
31080_4- 16D-15
31080_2- 60
31080_4- 30F- 3
31080_3- 36
31080_6- 41D- 1
31080_5- 39-9
31080_6- 11-1
31080_5- 19-2
31080_7- 17
31080_2- 15D- 2
31080_2- 72-1
31080_6- 16A
31080_6- 28
31080_5-  9
31080_2- 38-1
31080_5- 32-3
31080_5- 19-4
31080_8-  7
31080_2- 64-3
31080_5- 21
31080_6- 27
31080_6- 18
31080_7- 24
31080_2- 75B
31080_8-  8T 1
31080_4- 39-1
31080_5- 32-1
31080_5- 13- 9
31080_6- 20
31080_3- 19
31080_5- 39-7
31080_2- 32-1
31080_5- 23
31080_2- 62
31080_3-  4D- 1
31080_4- 36-5
31080_4- 36-4
31080_4-  5-1
31080_2- 56D- 5
31080_6- 52-1
31080_2- 72
31080_5- 39-6
31080_3- 43J
31080_3- 43D- 1
31080_3- 37
31080_3- 67
31080_4-  9
31080_2- 29
31080_4- 32
31080_2- 15D- 3
31080_2- 65
31080_5- 54
31080_1- 13-2
31080_2- 36-3
31080_2- 14D-15
31080_5- 32-1-3
31080_2- 14D-13
31080_8-  8-2
31080_7- 27
31080_2- 69
31080_2- 58
31080_7- 31
31080_5- 15-1
31080_4- 19
31080_3- 16
31080_4- 20A
31080_2- 21D- 7
31080_2- 21D-22
31080_1- 12D-33
31080_6- 44D- 5
31080_3- 15A
31080_5- 28-3
31080_7-  1- 2
31080_4- 39-2
31080_3- 28
31080_6- 44D- 9
31080_5- 17
31080_7-  7-4
31080_3- 67-1
31080_2- 47
31080_3- 66-1
31080_9- 10-1
31080_4- 10
31080_2- 14B
31080_6- 41-1
31080_3- 20
31080_5- 14-2
31080_4- 38
31080_5- 10
31080_5- 45
31080_3- 23-2
31080_8-  8T 9
31080_7- 10A
31080_9- 11
31080_3- 18A- 1
31080_5-  7
31080_2- 36-2
31080_5- 15-1B
31080_3- 55
31080_1-  1
31080_4- 35
31080_6-  1-1
31080_4- 37
31080_2- 31
31080_5- 13- 5
31080_3- 43-2
31080_2- 72A
31080_2- 38-3
31080_2- 75A
31080_3-  1
31080_5- 56
31080_2- 80
31080_5- 35-1
31080_6- 44D-10
31080_3- 51
