09050_007-053-000
09050_010-026-002
09050_008-046-003
09050_003-011-007
09050_008-010-003
09050_008-023-000
09050_010-27A-000
09050_008-025-000
09050_018-57B-000
09050_007-62B-000
09050_024-003-000
09050_008-015-000
09050_009-009-000
09050_003-020-000
09050_015-006-008
09050_008-074-000
09050_008-056-000
09050_018-044-000
09050_008-066-000
09050_010-022-000
09050_015-052-000
09050_003-045-000
09050_005-023-001
09050_005-026-000
09050_003-19A-000
09050_024-009-000
09050_024-015-000
09050_020-12A-000
09050_025-015-000
09050_008-060-000
09050_015-025-000
09050_008-073-000
09050_004-51C-000
09050_010-024-000
09050_015-023-003
09050_006-012-000
09050_024-006-000
09050_017-017-000
09050_007-01D-000
09050_022-009-001
09050_008-051-001
09050_007-040-000
09050_015-014-000
09050_014-04B-000
09050_014-030-000
09050_008-012-000
09050_005-20A-000
09050_008-059-000
09050_020-16A-000
09050_015-041-000
09050_018-023-000
09050_010-026-003
09050_004-16B-000
09050_018-007-000
09050_006-006-000
09050_021-001-000
09050_020-007-000
09050_003-28H-000
09050_012-027-000
09050_008-62A-000
09050_016-019-000
09050_008-015-001
09050_011-011-000
09050_018-024-000
09050_018-057-000
09050_012-01A-000
09050_012-003-000
09050_017-002-002
09050_009-019-000
09050_012-30A-000
09050_007-UNK-000
09050_003-31A-000
09050_015-13E-000
09050_008-051-000
09050_007-017-004
09050_004-053-000
09050_018-063-000
09050_014-017-000
09050_012-012-000
09050_012-013-000
09050_015-051-000
09050_015-007-000
09050_003-033-000
09050_010-30A-000
09050_008-065-000
09050_004-041-000
09050_021-005-000
09050_015-053-000
09050_008-43A-000
09050_018-051-000
09050_016-017-000
09050_010-010-001
09050_024-013-000
09050_022-011-000
09050_025-012-000
09050_009-13B-000
09050_014-05E-000
09050_008-25A-000
09050_013-007-000
09050_007-034-000
09050_014-026-000
09050_013-011-000
09050_unknown
09050_018-008-000
09050_010-15A-000
09050_007-006-000
09050_025-014-000
09050_019-001-000
09050_012-007-000
09050_022-009-003
09050_009-011-000
09050_007-024-000
09050_005-011-000
09050_008-027-000
09050_020-003-003
09050_007-017-001
09050_017-025-000
09050_018-66C-000
09050_005-019-000
09050_004-016-000
09050_017-026-000
09050_019-014-000
09050_004-036-000
09050_017-008-000
09050_003-015-000
09050_016-007-000
09050_014-012-000
09050_004-006-000
09050_008-024-000
09050_008-011-000
09050_015-006-006
09050_022-002-000
09050_004-048-000
09050_007-016-001
09050_020-002-000
09050_005-014-000
09050_007-037-000
09050_024-004-000
09050_007-57B-000
09050_020-012-000
09050_004-007-000
09050_003-003-000
09050_018-020-000
09050_018-014-000
09050_002-005-000
09050_018-054-000
09050_016-001-000
09050_003-011-009
09050_023-04A-000
09050_024-016-003
09050_004-033-000
09050_002-006-000
09050_010-010-010
09050_012-006-001
09050_007-027-000
09050_014-019-000
09050_007-016-000
09050_021-003-000
09050_016-013-000
09050_003-005-000
09050_012-015-000
09050_009-UNK-000
09050_013-12A-000
09050_007-024-001
09050_005-030-001
09050_017-007-000
09050_004-023-003
09050_018-025-000
09050_004-51B-000
09050_007-043-001
09050_008-037-000
09050_025-06B-000
09050_020-013-000
09050_018-058-000
09050_018-66A-000
09050_015-006-002
09050_009-002-000
09050_015-03A-000
09050_018-042-000
09050_015-002-000
09050_005-003-000
09050_025-013-000
09050_003-035-000
09050_004-024-000
09050_018-053-000
09050_017-001-000
09050_023-009-000
09050_014-001-000
09050_007-18A-000
09050_004-30A-000
09050_003-002-000
09050_012-003-002
09050_008-061-003
09050_004-017-000
09050_007-035-000
09050_018-65A-000
09050_010-021-000
09050_018-004-000
09050_012-07A-000
09050_018-UNK-000
09050_003-004-000
09050_012-033-000
09050_007-022-000
09050_018-067-000
09050_008-068-000
09050_015-49C-000
09050_018-033-000
09050_022-012-000
09050_018-009-000
09050_008-013-001
09050_019-015-000
09050_014-04A-000
09050_011-010-000
09050_015-023-002
09050_015-032-000
09050_010-010-007
09050_016-006-000
09050_010-010-006
09050_012-030-001
09050_008-15A-000
09050_025-007-000
09050_010-009-000
09050_004-049-000
09050_012-032-000
09050_014-006-000
09050_015-006-003
09050_011-007-001
09050_003-028-001
09050_021-007-000
09050_010-023-001
09050_003-036-000
09050_023-011-000
09050_004-33A-000
09050_024-020-000
09050_003-011-003
09050_024-005-000
09050_015-037-000
09050_008-032-000
09050_005-032-000
09050_016-020-000
09050_014-029-000
09050_005-001-000
09050_003-025-000
09050_008-033-000
09050_017-001-001
09050_004-22A-000
09050_016-002-000
09050_015-038-000
09050_003-028-003
09050_004-021-000
09050_012-025-000
09050_015-UNK-000
09050_010-010-004
09050_017-003-000
09050_018-068-000
09050_007-043-01B
09050_004-41C-000
09050_009-003-000
09050_003-011-005
09050_018-026-000
09050_008-058-000
09050_016-011-000
09050_008-013-000
09050_014-028-000
09050_007-061-000
09050_008-047-000
09050_005-012-000
09050_015-020-000
09050_003-045-001
09050_003-042-000
09050_021-006-000
09050_015-035-000
09050_004-055-000
09050_026-006-000
09050_009-18B-000
09050_003-009-000
09050_003-30A-000
09050_007-029-000
09050_018-079-000
09050_004-43A-000
09050_003-28G-000
09050_008-67B-000
09050_018-076-000
09050_007-014-000
09050_010-010-005
09050_008-067-001
09050_008-029-000
09050_005-027-000
09050_023-016-000
09050_024-014-001
09050_014-14A-000
09050_008-063-000
09050_002-003-000
09050_018-034-002
09050_006-003-000
09050_024-08A-000
09050_015-008-000
09050_005-01A-000
09050_014-023-000
09050_026-03B-000
09050_010-010-003
09050_010-020-000
09050_008-62B-000
09050_008-017-000
09050_015-027-000
09050_018-001-000
09050_018-040-000
09050_013-014-000
09050_022-009-006
09050_013-005-000
09050_015-046-000
09050_016-016-000
09050_015-023-001
09050_012-020-000
09050_014-010-000
09050_016-005-000
09050_012-024-000
09050_004-005-000
09050_015-042-000
09050_008-055-000
09050_026-004-000
09050_007-012-000
09050_005-030-000
09050_009-18D-000
09050_023-013-000
09050_024-001-000
09050_024-014-000
09050_004-043-001
09050_008-008-000
09050_015-033-000
09050_003-048-000
09050_002-001-000
09050_003-30B-000
09050_003-041-000
09050_023-001-000
09050_009-06A-000
09050_007-002-000
09050_003-047-000
09050_009-010-005
09050_015-045-000
09050_010-026-005
09050_018-005-000
09050_021-019-000
09050_009-005-000
09050_010-028-000
09050_012-011-000
09050_012-005-000
09050_010-027-000
09050_008-052-000
09050_009-018-001
09050_015-031-000
09050_018-052-000
09050_024-016-001
09050_003-021-004
09050_008-067-003
09050_016-012-000
09050_019-005-001
09050_010-002-000
09050_007-046-000
09050_012-014-000
09050_006-010-000
09050_005-013-000
09050_020-003-004
09050_020-001-000
09050_007-033-000
09050_004-010-000
09050_026-005-000
09050_004-018-000
09050_010-032-000
09050_026-001-000
09050_022-008-000
09050_004-019-000
09050_020-017-000
09050_008-069-000
09050_008-061-004
09050_018-046-000
09050_020-005-000
09050_003-011-008
09050_012-28A-000
09050_007-062-000
09050_008-010-002
09050_011-007-002
09050_015-022-001
09050_010-005-000
09050_004-046-000
09050_005-22C-000
09050_003-011-011
09050_014-004-000
09050_025-008-000
09050_020-023-000
09050_019-013-000
09050_018-022-000
09050_018-021-000
09050_004-052-000
09050_009-015-000
09050_019-007-000
09050_018-045-000
09050_007-017-006
09050_007-057-000
09050_015-53A-000
09050_005-12B-000
09050_013-006-000
09050_004-001-001
09050_009-012-000
09050_006-007-000
09050_003-06A-000
09050_012-07B-000
09050_020-014-000
09050_019-012-000
09050_025-06A-000
09050_009-023-000
09050_019-11C-000
09050_016-009-000
09050_008-30A-000
09050_007-20B-000
09050_008-035-000
09050_008-76A-000
09050_014-014-000
09050_020-008-000
09050_018-060-000
09050_015-050-000
09050_005-007-000
09050_003-28D-000
09050_007-01A-000
09050_015-006-007
09050_009-018-004
09050_006-004-000
09050_013-07A-000
09050_010-026-001
09050_015-006-005
09050_020-05A-000
09050_008-UNK-000
09050_019-008-000
09050_005-015-000
09050_015-48A-000
09050_010-004-000
09050_024-023-000
09050_008-61C-000
09050_008-036-001
09050_012-02A-000
09050_008-071-000
09050_012-022-000
09050_010-012-000
09050_008-016-000
09050_023-005-000
09050_007-026-000
09050_007-023-000
09050_008-067-004
09050_024-002-000
09050_005-029-000
09050_018-062-000
09050_015-004-000
09050_008-061-002
09050_005-07A-000
09050_018-071-000
09050_018-077-000
09050_018-006-001
09050_009-008-000
09050_021-014-000
09050_004-051-000
09050_016-004-000
09050_018-069-000
09050_018-002-000
09050_010-010-002
09050_008-053-000
09050_007-01B-000
09050_001-005-000
09050_007-014-001
09050_005-22D-000
09050_005-016-000
09050_008-47B-000
09050_018-059-000
09050_007-043-000
09050_020-003-002
09050_017-014-000
09050_017-010-000
09050_018-075-002
09050_004-039-000
09050_009-13C-000
09050_017-015-000
09050_004-047-000
09050_017-016-000
09050_005-015-001
09050_003-051-000
09050_005-22A-000
09050_016-018-000
09050_003-039-000
09050_014-015-000
09050_008-046-001
09050_008-68A-000
09050_009-010-003
09050_016-010-000
09050_019-003-000
09050_008-014-000
09050_018-070-000
09050_017-018-000
09050_015-006-06A
09050_012-017-000
09050_014-031-000
09050_022-001-000
09050_003-011-006
09050_012-008-000
09050_020-024-000
09050_007-58A-000
09050_003-06D-000
09050_007-01C-000
09050_004-22C-000
09050_011-007-000
09050_026-007-000
09050_005-010-000
09050_010-11A-000
09050_022-006-000
09050_011-001-005
09050_006-013-000
09050_012-003-001
09050_018-075-000
09050_004-038-000
09050_016-008-000
09050_020-020-000
09050_007-004-000
09050_019-010-000
09050_013-012-000
09050_003-046-000
09050_010-011-000
09050_004-037-000
09050_004-54B-000
09050_008-004-000
09050_008-038-000
