31240_002009000000
31240_027014005000
31240_044079000000
31240_028036000000
31240_024034000000
31240_030041000000
31240_027020000000
31240_008045000000
31240_035044000000
31240_006050003000
31240_038026000000
31240_007046005000
31240_038010000000
31240_026003000000
31240_038003000000
31240_015009000000
31240_024033000000
31240_005018000000
31240_016035000000
31240_040055000000
31240_012003005000
31240_024019000000
31240_037031000000
31240_004007005000
31240_038045000000
31240_020007000000
31240_028018000000
31240_008010A  000
31240_008034B  000
31240_025014000000
31240_012028000000
31240_026036000000
31240_026048000000
31240_008030A  000
31240_001025C  000
31240_016049000000
31240_032010000000
31240_020022A  000
31240_043043000000
31240_008010000000
31240_027014000000
31240_012035B  001
31240_001029000000
31240_001010000000
31240_028039000000
31240_038008000000
31240_027005000000
31240_008028000000
31240_022001000000
31240_036013000000
31240_012030006000
31240_001047A  000
31240_011023F  000
31240_008044A  000
31240_032007000000
31240_007048000000
31240_011028B  006
31240_012012F  000
31240_041007000000
31240_033C  000000
31240_015018000000
31240_010001002000
31240_011028015000
31240_041032000000
31240_005005007005
31240_042013C  000
31240_030021A  000
31240_005012A  000
31240_001025D  000
31240_040059000000
31240_008011B  000
31240_028054000000
31240_024009000000
31240_021034000000
31240_002034A  000
31240_006009000000
31240_004023000000
31240_012032A  001
31240_030060000000
31240_010012A  000
31240_012020000000
31240_008030000000
31240_005016A  000
31240_019019000000
31240_027002000000
31240_026022000000
31240_017016000000
31240_008044000000
31240_012039000000
31240_008026D  000
31240_007047A  000
31240_017037000000
31240_036031000000
31240_003020A  000
31240_004040000000
31240_001042A  000
31240_043008000000
31240_044044000000
31240_008068B  000
31240_001017B  000
31240_006017000000
31240_002034A  002
31240_002017B  000
31240_002001A  000
31240_011033010000
31240_005016C  000
31240_012007000000
31240_039083000000
31240_033044000000
31240_004007007A
31240_006012000000
31240_023010A  000
31240_042028A  000
31240_002001B  000
31240_008041003000
31240_037034000000
31240_038030000000
31240_002013C  000
31240_044024000000
31240_012030E  000
31240_005024000000
31240_006007A  000
31240_011033007000
31240_011010001B
31240_023003000000
31240_037030000000
31240_022006000000
31240_011028F  000
31240_011041000000
31240_007033A  000
31240_032030000000
31240_022013007000
31240_025009A  000
31240_038043000000
31240_001011A  001
31240_007049000000
31240_024011000000
31240_028041000000
31240_019015000000
31240_044048000000
31240_040007000000
31240_008012002B01
31240_003001000000
31240_031007000000
31240_039084000000
31240_032014000000
31240_002030000000
31240_039012000000
31240_024027A  000
31240_021017000000
31240_020010000000
31240_010010001000
31240_033108000000
31240_011018000000
31240_006036000000
31240_006039A  002
31240_003004000000
31240_033067000000
31240_036016000000
31240_017023000000
31240_006046A  000
31240_002013D  000
31240_030067B  000
31240_002034001000
31240_014016000000
31240_043058000000
31240_001016000000
31240_004005005000
31240_004007I  000
31240_002022000000
31240_010019000000
31240_002019000000
31240_033081000000
31240_005020004000
31240_030001000000
31240_027014004000
31240_018020000000
31240_044020000000
31240_010006000000
31240_010008000000
31240_044032000000
