01090_022066000000
01090_015022000000
01090_012026000000
01090_015013000000
01090_018072000000
01090_005006000000
01090_020077000000
01090_010009000000
01090_011042000000
01090_019003000000
01090_020015000000
01090_010052000000
01090_018064000000
01090_017013001000
01090_022007000000
01090_021001001000
01090_002060018000
01090_022059000000
01090_014025000000
01090_004014000000
01090_022045000000
01090_019062000000
01090_011P002000
01090_022005000000
01090_004022000000
01090_002060023000
01090_010043000000
01090_002007003000
01090_006001000000
01090_022010000000
01090_004028001000
01090_019055000000
01090_004021012000
01090_005011002000
01090_010045000000
01090_009006000000
01090_012006000000
01090_019096000000
01090_021078000000
01090_022020000000
01090_018017000000
01090_007005000000
01090_020053000000
01090_012002003000
01090_011047000000
01090_019007000000
01090_010002000000
01090_012004000000
01090_011H012000
01090_007018001029
01090_010002004000
01090_021021000000
01090_004021026000
01090_020090000000
01090_018050000000
01090_012008003000
01090_018076000000
01090_017017000000
01090_007018002000
01090_019074000000
01090_002007000000
01090_011040001001
01090_020104000000
01090_019067000000
01090_021001000000
01090_007018013000
01090_003002000000
01090_011004000000
01090_010015000000
01090_007002000000
01090_021093000000
01090_017019000000
01090_010016001000
01090_007011000000
01090_020055000000
01090_007018001012
01090_021014000000
01090_021077000000
01090_012023000000
01090_022021000000
01090_012037000000
01090_007008000000
01090_012001000000
01090_019054000000
01090_019101000000
01090_019006000000
01090_018056000000
01090_009013000000
01090_020038002000
01090_020115000000
01090_022008000000
01090_014008001000
01090_021044000000
01090_014026001000
01090_014009007000
01090_010018000000
01090_021045000000
01090_007018003000
01090_009008001000
01090_012029000000
01090_010030000000
01090_018014000000
01090_002002002000
01090_004027000000
01090_007003000000
01090_011040005000
01090_011030000000
01090_019049000000
01090_004023000000
01090_021108000000
01090_007022000000
01090_020097000000
01090_018009001000
01090_011D009000
01090_021061000000
01090_019072000000
01090_014009008000
01090_007018010000
01090_007039000000
01090_018071001000
01090_002060012000
01090_020011000000
01090_014015000000
01090_021096000000
01090_016003000000
01090_014012000000
01090_020036000000
01090_021088001000
01090_015005000000
01090_011T004000
01090_004021009000
01090_008006000000
01090_012025000000
01090_014002000000
01090_004003000000
01090_014016000000
01090_011D031000
01090_006009002000
01090_004040004000
01090_009004000000
01090_007026001000
01090_008011004000
01090_004034001000
01090_020049000000
01090_018062000000
01090_021055000000
01090_021067000000
01090_021034000000
01090_002002000000
01090_012036000000
01090_013008000000
01090_017011000000
01090_020046000000
01090_015031000000
01090_019058000000
01090_018087000000
01090_020115001000
01090_020070000000
01090_007018001007
01090_013007000000
01090_004040001000
01090_010007000000
01090_021032000000
01090_009017000000
01090_014021001000
01090_007013000000
01090_020110000000
01090_006005000000
01090_007005002000
01090_003001001000
01090_022046000000
01090_018051000000
01090_020034000000
01090_019051000000
01090_002069000000
01090_007018001006
01090_010022000000
01090_022080000000
01090_020024000000
01090_020029000000
01090_014010001000
01090_009022000000
01090_014009003000
01090_018057000000
01090_007018018000
01090_008011002000
01090_004011012000
01090_022012000000
01090_018033001000
01090_022040000000
01090_007015001000
01090_008014000000
01090_014034000000
01090_009010000000
01090_004009001000
01090_022039000000
01090_020052000000
01090_021086000000
01090_019080000000
01090_002060005000
01090_006002000000
01090_010036000000
01090_010042000000
01090_012015000000
01090_014041000000
01090_011P015000
01090_021040000000
01090_015012000000
01090_021047000000
01090_021038000000
01090_021102000000
01090_002057000000
01090_011049003000
01090_010014000000
01090_004016000000
01090_011019001000
01090_015029000000
01090_010033002000
01090_008001006000
01090_020044000000
01090_011D033000
01090_021031000000
01090_022029000000
01090_004040003000
01090_007004000000
01090_022073000000
01090_021070000000
01090_018043003000
01090_002060025002
01090_004007000000
01090_011P010000
01090_019017000000
01090_016009000000
01090_010020000000
01090_008017000000
01090_011049002000
01090_022050000000
01090_001004000000
01090_021029000000
01090_022058000000
01090_019059000000
01090_019021001000
01090_010047000000
01090_004024000000
01090_022048000000
01090_022073003000
01090_008001009000
01090_004029000000
01090_019092000000
01090_021048000000
01090_020028000000
01090_012022000000
01090_007018000000
01090_015021000000
01090_011034000000
01090_008010000000
01090_018040000000
01090_011H018000
01090_017005001000
01090_018026001000
01090_019021000000
01090_010018A001
01090_018080000000
01090_015037000000
01090_014008000000
01090_021101000000
01090_012017000000
01090_019103000000
01090_015024002000
01090_002002003000
01090_002060015000
01090_007018001003
01090_022003000000
01090_020082000000
01090_012035000000
01090_022030000000
01090_020006000000
01090_008008000000
01090_003009000000
01090_014023002000
01090_005010000000
01090_018043005000
01090_011049001000
01090_010033001000
01090_019016000000
01090_002002002001
01090_008011003000
01090_013009000000
01090_010050000000
01090_003007000000
01090_018019003000
01090_015024000000
01090_018029000000
01090_004021011000
01090_004034000000
01090_014040000000
01090_004021029000
01090_022042000000
01090_021016000000
01090_014038000000
01090_019100001000
01090_018044000000
01090_018015000000
01090_007024002000
01090_004021005000
01090_019060000000
01090_005003000000
01090_002060016000
01090_007018001018
01090_011028000000
01090_021060000000
01090_020041000000
01090_021019000000
01090_008013000000
01090_011018000000
01090_022063000000
01090_018019000000
01090_015019000000
01090_012021000000
01090_010005000000
01090_020059000000
01090_019082000000
01090_010046000000
01090_022053000000
01090_013001000000
01090_006002003000
01090_004021013000
01090_004042000000
01090_007018001017
01090_019043000000
01090_020075000000
01090_022027000000
01090_014018000000
01090_015038000000
01090_020043000000
01090_009005000000
01090_004021006000
01090_014019000000
01090_012027000000
01090_022049000000
01090_018027000000
01090_003008000000
01090_021013000000
01090_022057000000
01090_021074000000
01090_004002001000
01090_006002001000
01090_012008000000
01090_015028000000
01090_005005000000
01090_002007006000
01090_007009000000
01090_022037000000
01090_018066000000
01090_010037000000
01090_018059000000
01090_011002000000
01090_022056000000
01090_010015001000
01090_020032000000
01090_022028000000
01090_018068000000
01090_007035001000
01090_010023000000
01090_004006001000
01090_022068000000
01090_011P011000
01090_020068000000
01090_019097000000
01090_022016000000
01090_010002001002
01090_004021003000
01090_007036000000
01090_020018000000
01090_021043000000
01090_017002000000
01090_011020000000
01090_011D035000
01090_021100000000
01090_002060002005
01090_018019002000
01090_021017000000
01090_015036000000
01090_018002000000
01090_020013000000
01090_021039000000
01090_002060020000
01090_002060007000
01090_015010000000
01090_022062000000
01090_002007008000
01090_020010000000
01090_011025000000
01090_011051000000
01090_002060002008
01090_013027000000
01090_002060002002
01090_021081000000
01090_014019001000
01090_016014000000
01090_011P016000
01090_012010000000
01090_007018001025
01090_006006000000
01090_014021000000
01090_002060004000
01090_004025001000
01090_002060017000
01090_011T001000
01090_019073000000
01090_020064001000
01090_020050000000
01090_004008000000
01090_019048000000
01090_020112000000
01090_022081000000
01090_012020000000
01090_012028000000
01090_012002006000
01090_021046000000
01090_018031000000
01090_020101000000
01090_010029000000
01090_018079000000
01090_002060002006
01090_019005000000
01090_017020000000
01090_009025000000
01090_004020000000
01090_011D030000
01090_015002000000
01090_011052000000
01090_011D014000
01090_020012000000
01090_007019000000
01090_010027000000
01090_007034001000
01090_019063000000
01090_007018001002
01090_021027000000
01090_019025000000
01090_012024000000
01090_009002000000
01090_018060000000
01090_017001000000
01090_020078000000
01090_007018001021
01090_021065000000
01090_002075000000
01090_011P001000
01090_012013000000
01090_022047000000
01090_004018000000
01090_006007000000
01090_014044000000
01090_022017000000
01090_010024000000
01090_008026000000
01090_015027000000
01090_018067000000
01090_021072000000
01090_011H030000
01090_014042000000
01090_015034000000
01090_022077000000
01090_011D021000
01090_003003000000
01090_004021031000
01090_020109000000
01090_020017000000
01090_014004001000
01090_014009005000
01090_019018000000
01090_021064000000
01090_013029001000
01090_018043002000
01090_019033000000
01090_019084000000
01090_022034000000
01090_010004000000
01090_002007005000
01090_020035000000
01090_016007000000
01090_019089000000
01090_014039000000
01090_020026000000
01090_021105000000
01090_011049000000
01090_011040001000
01090_021102001000
01090_013003000000
01090_021037000000
01090_022022000000
01090_019034000000
01090_004015000000
01090_015015000000
01090_017009000000
01090_010028000000
01090_013020000000
01090_016012000000
01090_007005001000
01090_004043000000
01090_019044000000
01090_021025000000
01090_016004000000
01090_021033000000
01090_020076001000
01090_007018004000
01090_005016000000
01090_004025000000
01090_016013000000
01090_020103000000
01090_021012000000
01090_011D010000
01090_013013000000
01090_016001000000
01090_020061000000
01090_021099000000
01090_002006000000
01090_022051000000
01090_018055000000
01090_022076000000
01090_012005000000
01090_011029000000
01090_010032000000
01090_010012001000
01090_019013000000
01090_016015000000
01090_005001000000
01090_022072000000
01090_020093000000
01090_007032000000
01090_004027001000
01090_018071000000
01090_019093000000
01090_020067000000
01090_007035000000
01090_003008001000
01090_020051000000
01090_009020000000
01090_002060001001
01090_010034000000
01090_018019001000
01090_010013000000
01090_008003000000
01090_017006000000
01090_004021025000
01090_019036000000
01090_004005000000
01090_002060014000
01090_018035000000
01090_020081000000
01090_012003000000
01090_021082000000
01090_011019002000
01090_002008000000
01090_021053000000
01090_007018001026
01090_007018001010
01090_021006000000
01090_021080000000
01090_009022001000
01090_022052000000
01090_012034000000
01090_020083000000
01090_005013000000
01090_019039000000
01090_011D008000
01090_001002001000
01090_022006000000
01090_014023000000
01090_009021000000
01090_010021000000
01090_021106000000
01090_011D025000
01090_021068000000
01090_002007010000
01090_007032002000
01090_018077000000
01090_018048000000
01090_012002005000
01090_011001001000
01090_004021018000
01090_008001003000
01090_019052000000
01090_021023000000
01090_011T011000
01090_010049000000
01090_019001000000
01090_014001000000
01090_002009000000
01090_020007000000
01090_015035000000
01090_022060000000
01090_002082000000
01090_018005001000
01090_020088000000
01090_004032000000
01090_014007000000
01090_021059000000
01090_012019000000
01090_015039000000
01090_017018000000
01090_021004000000
01090_021018000000
01090_009008000000
01090_007018001014
01090_017012000000
01090_019079000000
01090_020038001000
01090_009016000000
01090_007018009000
01090_019095000000
01090_009012001000
01090_007031000000
01090_014010002000
01090_022013000000
01090_009011000000
01090_022054000000
01090_016002001000
01090_007018001004
01090_015004000000
01090_017014000000
01090_019068000000
01090_011039B000
01090_009014000000
01090_021049000000
01090_008004000000
01090_021002000000
01090_020060000000
01090_002003000000
01090_018022000000
01090_010026001001
01090_020069000000
01090_020106000000
01090_019008001000
01090_010008000000
01090_020079000000
01090_021050000000
01090_006009001000
01090_018083000000
01090_020073000000
01090_018036000000
01090_019029000000
01090_018003000000
01090_007012000000
01090_002061005000
01090_015032000000
01090_004021007000
01090_020064002000
01090_018045000000
01090_011H008000
01090_020040000000
01090_014043000000
01090_019037000000
01090_010051000000
01090_020091000000
01090_017007000000
01090_017013000000
01090_005011000000
01090_019010000000
01090_007003001000
01090_006004000000
01090_004033000000
01090_018086000000
01090_018074000000
01090_018033000000
01090_008001002000
01090_018073000000
01090_007030000000
01090_018082000000
01090_004040002000
01090_007024003000
01090_020066000000
01090_020089000000
01090_005013001000
01090_019076000000
01090_018063000000
01090_012011000000
01090_007037001000
01090_002067000000
01090_020076000000
01090_007025000000
01090_007033000000
01090_010038000000
01090_011P019000
01090_021008000000
01090_020027000000
01090_019053001000
01090_011033002000
01090_022074000000
01090_011019000000
01090_008001005000
01090_018030000000
01090_021084000000
01090_021003002000
01090_019093001000
01090_018012000000
01090_021069000000
01090_002071000000
01090_014037000000
01090_010011000000
01090_019053000000
01090_020045000000
01090_019024000000
01090_009006001000
01090_002064000000
01090_022011000000
01090_012007003000
01090_010026001000
01090_019004000000
01090_007029000000
01090_010020003000
01090_002058000000
01090_020113000000
01090_019040000000
01090_012031000000
01090_003005000000
01090_007018011000
01090_004021024000
01090_014003000000
01090_007018015000
01090_007017000000
01090_002060013000
01090_007037000000
01090_012030001000
01090_004021032000
01090_014030000000
01090_011T009000
01090_007024005000
01090_002063000000
01090_unknown
01090_020105000000
01090_019061000000
01090_008023000000
01090_021041000000
01090_002007009000
01090_018041000000
01090_017008000000
01090_022084000000
01090_018008000000
01090_004002000000
01090_014004000000
01090_019078000000
01090_011044000000
01090_020022000000
01090_022014000000
01090_014032000000
01090_010020005000
01090_002068000000
01090_018004000000
